0	3.416666666666666	1.1500000000000001	0.9166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.56666666666666
1	3.1	4.016666666666667	0.8833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.03333333333335
2	3.5333333333333337	2.9	0.8833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.66666666666667
3	2.2500000000000004	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0
4	3.266666666666667	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.98333333333333
5	1.7833333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.21666666666668
6	1.866666666666667	1.3833333333333335	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.55
7	2.5	1.8666666666666665	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.45
8	1.4166666666666667	0.4666666666666666	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.95
9	21.05	13.616666666666665	10.466666666666667	6.533333333333334	6.016666666666667	0.0	0.0	0.0	3.9499999999999997	0.0	0.0	0.0	7.333333333333333	30.983333333333334
10	15.799999999999999	22.78333333333333	16.95	8.366666666666667	7.283333333333332	0.9833333333333334	3.983333333333334	0.0	3.9499999999999997	3.3833333333333333	0.0	0.0	11.216666666666667	5.3
11	8.733333333333333	16.566666666666666	20.116666666666667	9.083333333333334	8.566666666666668	2.766666666666666	5.3	3.6999999999999997	3.9499999999999997	3.3833333333333333	0.0	0.0	17.76666666666667	0.0
12	8.166666666666666	12.983333333333334	10.683333333333332	10.45	10.233333333333334	3.533333333333333	7.816666666666666	4.7	5.066666666666666	6.533333333333334	0.0	0.0	18.733333333333334	1.0333333333333334
13	7.449999999999999	10.033333333333333	7.349999999999999	3.9166666666666665	11.800000000000002	4.483333333333333	10.25	5.000000000000001	6.066666666666666	7.166666666666667	0.7833333333333333	3.8000000000000003	21.933333333333334	0.0
14	3.216666666666667	6.5	6.366666666666666	3.966666666666667	8.65	5.2	8.433333333333332	4.783333333333333	5.916666666666667	7.283333333333334	2.5666666666666664	5.0	22.183333333333334	9.95
15	2.0	5.05	7.55	4.983333333333333	9.65	6.8999999999999995	8.433333333333332	5.283333333333333	6.199999999999999	7.449999999999999	3.15	7.116666666666667	22.183333333333334	4.0
16	1.9666666666666668	4.2	6.05	4.8999999999999995	12.033333333333333	6.983333333333334	8.433333333333332	6.1000000000000005	6.466666666666666	8.299999999999999	3.15	7.116666666666667	22.183333333333334	2.1833333333333336
17	3.2999999999999994	4.5	4.3999999999999995	6.1499999999999995	12.983333333333333	6.8	5.166666666666667	7.483333333333333	6.900000000000001	8.299999999999999	3.15	7.116666666666667	22.666666666666668	1.0833333333333333
18	2.2166666666666663	3.9666666666666663	3.583333333333334	5.45	14.283333333333333	6.8999999999999995	5.016666666666667	7.966666666666666	4.083333333333333	8.299999999999999	4.65	7.116666666666667	24.25	2.1166666666666667
19	6.783333333333334	6.383333333333333	4.3500000000000005	8.866666666666667	5.733333333333334	5.866666666666667	4.1000000000000005	9.166666666666666	3.266666666666666	1.0833333333333333	5.933333333333333	8.333333333333334	27.63333333333333	2.516666666666667
20	7.699999999999999	10.15	4.966666666666667	7.55	5.533333333333332	6.683333333333334	6.166666666666667	7.616666666666667	5.3999999999999995	0.9166666666666666	3.766666666666667	4.933333333333334	27.700000000000003	0.8666666666666667
21	8.766666666666667	11.183333333333335	5.883333333333333	7.533333333333332	6.166666666666667	6.699999999999999	8.1	7.083333333333332	4.916666666666667	1.5	3.1333333333333333	2.85	24.516666666666666	1.6666666666666667
22	9.633333333333335	13.566666666666668	4.916666666666666	9.033333333333333	5.8999999999999995	7.233333333333334	11.616666666666667	5.766666666666667	4.433333333333333	1.5	3.1333333333333333	0.5166666666666667	22.23333333333333	0.43333333333333335
23	8.933333333333334	13.733333333333333	5.816666666666666	8.0	7.483333333333333	9.066666666666666	10.766666666666666	6.233333333333333	2.4833333333333334	1.5	3.1333333333333333	1.6333333333333335	18.533333333333335	2.733333333333333
24	4.75	9.450000000000001	10.333333333333332	8.733333333333333	8.499999999999998	9.35	12.216666666666669	4.116666666666667	3.3833333333333333	2.2666666666666666	3.6666666666666665	1.7666666666666666	20.78333333333333	0.7333333333333334
25	5.983333333333333	6.383333333333333	12.916666666666666	7.333333333333333	7.233333333333334	8.333333333333334	12.933333333333332	4.616666666666666	3.6500000000000004	2.533333333333333	3.85	3.216666666666667	19.76666666666667	1.3499999999999999
26	4.583333333333333	6.916666666666667	14.149999999999999	5.05	6.033333333333334	7.833333333333333	13.933333333333335	5.3	3.966666666666667	3.6999999999999997	4.033333333333334	3.216666666666667	21.283333333333335	0.0
27	5.25	7.666666666666665	11.183333333333332	5.216666666666667	5.7	7.933333333333333	10.800000000000002	4.266666666666667	4.283333333333333	3.9	4.033333333333334	4.183333333333334	20.400000000000002	5.25
28	9.249999999999998	5.6833333333333345	7.966666666666668	4.55	4.683333333333334	5.1499999999999995	8.1	5.433333333333333	5.533333333333334	3.9	4.35	4.833333333333333	21.650000000000002	8.966666666666667
29	1.4500000000000002	4.65	4.3	5.266666666666667	13.216666666666667	6.316666666666666	4.1000000000000005	6.316666666666666	6.050000000000001	8.533333333333333	4.8	7.333333333333333	27.63333333333333	0.0
