4.0	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
4.1	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
4.2	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
4.3	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
4.4	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
4.5	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
4.6	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
4.7	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
4.8	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
4.9	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
5.0	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
5.1	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
5.2	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
5.3	0.19492857530536117	0.2614148106492483	0.2685463353511152	0.3495166240832507
5.4	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
5.5	0.19492857530536115	0.2614148106492483	0.26854633535111516	0.3495166240832507
5.6	0.15139595934814656	0.19567798351486373	0.20513745209288156	0.2689082890508144
5.7	0.11612732997018405	0.15141545452471655	0.15678924967442956	0.2011735663345904
5.8	0.09305409624078434	0.11606067025260342	0.12097485661619416	0.1530904335825269
5.9	0.07313807494129003	0.08830128024401108	0.09285355132840074	0.11670168818133748
6.0	0.05627401727514563	0.07073917969942006	0.0721533117741863	0.08916603059047129
6.1	0.043765208972782334	0.05188111622745683	0.05472748993800946	0.06914923893319579
6.2	0.0332502695964763	0.041526592703631765	0.041901454728846786	0.050422314769302146
6.300000000000001	0.025447984420385643	0.03294207121106005	0.032532102857638696	0.03884052163038102
6.4	0.019729459115376758	0.025577468904520128	0.024662447878294178	0.02796813497654797
6.5	0.015053317667810909	0.019409452010876797	0.01870936725184669	0.021126057927258114
6.6	0.011807041596440073	0.014168852343653313	0.014361929761043368	0.017224431832717723
6.7	0.007840411578828671	0.009862325026737508	0.009969167039549157	0.011359098227015934
6.800000000000001	0.005762112509025459	0.007447548819396162	0.0074758985831446315	0.008539838855876464
6.9	0.0042070805291582625	0.0056446207547596935	0.005543547380220978	0.006235337577154014
7.0	0.0028831335759303537	0.003937776659839092	0.0038941682021032278	0.004488732377507944
7.1	0.002036549209819026	0.0027021609153019856	0.00269283812668804	0.003194222295926412
7.2	0.0013145125465077265	0.0016523194880631135	0.0017572618897032212	0.0021782342674349694
7.300000000000001	0.0008403878691046991	0.001012430830472054	0.001074098265009299	0.0013093508903709926
7.4	0.0004324765080514617	0.0005317455067432351	0.0005617821816285418	0.0007191189419310184
7.5	0.00017191517038521188	0.00022569029820067543	0.00023172694446898026	0.00028063428921253823
7.6	2.4709805677511235e-05	5.464767111018856e-05	7.123961947573293e-05	0.00013049260879393493
7.7	2.9606699515043033e-06	3.5130774952514062e-06	1.544183516504261e-05	3.7201701705368783e-05
7.800000000000001	2.3338155374996088e-06	2.7074977857943414e-06	7.765814772207374e-06	1.7164384418688583e-05
7.9	1.8214024079628725e-06	2.064995927330739e-06	3.4495908122201562e-06	6.135146936094073e-06
8.0	1.3989820528269987e-06	1.4709582095041293e-06	1.4739028754974878e-06	1.5503852765795585e-06
8.100000000000001	1.0557141299761157e-06	1.0959736420875227e-06	1.0976267589229444e-06	1.1412803073987518e-06
8.2	7.87325291590725e-07	8.069205696750923e-07	8.075898575930293e-07	8.274694680609528e-07
8.3	5.774651566182516e-07	5.825903241430937e-07	5.841248266413274e-07	5.913399219351089e-07
8.4	4.1097921305346233e-07	4.1298257673016274e-07	4.122546532774973e-07	4.1424113243030196e-07
8.5	2.775061233720699e-07	2.8345736949038036e-07	2.821741562351314e-07	2.8570085851978835e-07
8.600000000000001	1.8171415330096294e-07	1.8738393347364685e-07	1.868232804540259e-07	1.916730184599352e-07
8.7	1.1215517166086766e-07	1.1722463508195971e-07	1.1685854492617015e-07	1.2092128368425619e-07
8.8	6.452306365405902e-08	6.80599917113972e-08	6.799935016076309e-08	7.115172579879463e-08
8.9	3.310313569555727e-08	3.5365172138062567e-08	3.536281713274804e-08	3.7570562620329746e-08
9.0	1.4348546060971274e-08	1.563698518697522e-08	1.5586104408449334e-08	1.6780853519032226e-08
9.100000000000001	4.7687936972248644e-09	5.373252800559982e-09	5.302013383439789e-09	5.7951936691472605e-09
9.2	1.1101190035874196e-09	1.2691463056566725e-09	1.2482020408727217e-09	1.374922244839932e-09
9.3	0.0	0.0	0.0	0.0
9.4	0.0	0.0	0.0	0.0
9.5	0.0	0.0	0.0	0.0
9.600000000000001	0.0	0.0	0.0	0.0
9.7	0.0	0.0	0.0	0.0
9.8	0.0	0.0	0.0	0.0
9.9	0.0	0.0	0.0	0.0
