4.0	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.1	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.2	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.3	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.4	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.5	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.6	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.7	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.8	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
4.9	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.0	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.1	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.2	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.3	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.4	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.5	0.5378055796252496	0.5378055796252496	0.5378055796252496	0.5378055796252496
5.6	0.39229103366269613	0.39229103366269613	0.39229103366269613	0.39229103366269613
5.7	0.25558850513145503	0.25558850513145503	0.25558850513145503	0.25558850513145503
5.8	0.2283873738208662	0.2283873738208662	0.2283873738208662	0.2283873738208662
5.9	0.19918366236583493	0.19918366236583493	0.19918366236583493	0.19918366236583493
6.0	0.1800515618991525	0.1800515618991525	0.1800515618991525	0.1800515618991525
6.1	0.14593670393105876	0.14593670393105876	0.14593670393105876	0.14593670393105876
6.2	0.13017308938913913	0.13017308938913913	0.13017308938913913	0.13017308938913913
6.300000000000001	0.11017531240231161	0.11017531240231161	0.11017531240231161	0.11017531240231161
6.4	0.10024688293357385	0.10024688293357385	0.10024688293357385	0.10024688293357385
6.5	0.09018570291097579	0.09018570291097579	0.09018570291097579	0.09018570291097579
6.6	0.08114770516965737	0.08114770516965737	0.08114770516965737	0.08114770516965737
6.7	0.07383694257942654	0.07383694257942654	0.07383694257942654	0.07383694257942654
6.800000000000001	0.0647839597197188	0.0647839597197188	0.0647839597197188	0.0647839597197188
6.9	0.05600212595038551	0.05600212595038551	0.05600212595038551	0.05600212595038551
7.0	0.04891859166863211	0.04891859166863211	0.04891859166863211	0.04891859166863211
7.1	0.046028869837771144	0.046028869837771144	0.046028869837771144	0.046028869837771144
7.2	0.04146573787403931	0.04146573787403931	0.04146573787403931	0.04146573787403931
7.300000000000001	0.03581553094156341	0.03581553094156341	0.03581553094156341	0.03581553094156341
7.4	0.03337441111539715	0.03337441111539715	0.03337441111539715	0.03337441111539715
7.5	0.029104809680362862	0.029104809680362862	0.029104809680362862	0.029104809680362862
7.6	0.024307006771400404	0.024307006771400404	0.024307006771400404	0.024307006771400404
7.7	0.02036988607286951	0.02036988607286951	0.02036988607286951	0.02036988607286951
7.800000000000001	0.01697741952864986	0.01697741952864986	0.01697741952864986	0.01697741952864986
7.9	0.013598595667603335	0.013598595667603335	0.013598595667603335	0.013598595667603335
8.0	0.010206111861816535	0.010206111861816535	0.010206111861816535	0.010206111861816535
8.100000000000001	0.008031656829110225	0.008031656829110225	0.008031656829110225	0.008031656829110225
8.2	0.00531017674349731	0.00531017674349731	0.00531017674349731	0.00531017674349731
8.3	0.0022495338892068325	0.0022495338892068325	0.0022495338892068325	0.0022495338892068325
8.4	0.0	0.0	0.0	0.0
8.5	0.0	0.0	0.0	0.0
8.600000000000001	0.0	0.0	0.0	0.0
8.7	0.0	0.0	0.0	0.0
8.8	0.0	0.0	0.0	0.0
8.9	0.0	0.0	0.0	0.0
9.0	0.0	0.0	0.0	0.0
9.100000000000001	0.0	0.0	0.0	0.0
9.2	0.0	0.0	0.0	0.0
9.3	0.0	0.0	0.0	0.0
9.4	0.0	0.0	0.0	0.0
9.5	0.0	0.0	0.0	0.0
9.600000000000001	0.0	0.0	0.0	0.0
9.7	0.0	0.0	0.0	0.0
9.8	0.0	0.0	0.0	0.0
9.9	0.0	0.0	0.0	0.0
