lon,lat
-69.90596,19.800733
-69.87246957142857,19.786778714285717
-69.83897914285714,19.77282442857143
-69.80548871428572,19.758870142857145
-69.77199828571428,19.744915857142857
-69.73850785714285,19.730961571428573
-69.70501742857142,19.717007285714285
-69.671527,19.703053
-69.629199,19.699797
-69.586871,19.696541
-69.544543,19.693285
-69.544543,19.693285
-69.51035485714286,19.693982714285713
-69.47616671428572,19.694680428571427
-69.44197857142858,19.69537814285714
-69.40779042857143,19.69607585714286
-69.37360228571428,19.696773571428572
-69.33941414285715,19.697471285714286
-69.305226,19.698169
-69.305226,19.698169
-69.27201480000001,19.6864474
-69.2388036,19.6747258
-69.2055924,19.6630042
-69.17238119999999,19.651282600000002
-69.13917,19.639561
-69.09846999999999,19.616768666666665
-69.05777,19.593976333333334
-69.01707,19.571184
-68.9858123,19.5648348
-68.95455460000001,19.558485599999997
-68.9232969,19.5521364
-68.9232969,19.5521364
-68.8920392,19.5457872
-68.8607815,19.539437999999997
-68.8295238,19.533088799999998
-68.7982661,19.5267396
-68.7670084,19.5203904
-68.7357507,19.514041199999998
-68.704493,19.507692
-68.6673744,19.5057384
-68.6302558,19.5037848
-68.5931372,19.5018312
-68.5560186,19.4998776
-68.5189,19.497924
-68.5189,19.497924
-68.483084,19.498738000000003
-68.44726800000001,19.499552
-68.411452,19.500366
-68.375636,19.50118
-68.33982,19.501994000000003
-68.304004,19.502808
-68.27121128571429,19.50420342857143
-68.23841857142858,19.505598857142857
-68.20562585714286,19.506994285714285
-68.17283314285714,19.508389714285716
-68.14004042857142,19.509785142857144
-68.10724771428572,19.51118057142857
-68.10724771428572,19.51118057142857
-68.074455,19.512576
-68.04352293333334,19.518762466666665
-68.01259086666667,19.524948933333334
-67.9816588,19.5311354
-67.95072673333333,19.537321866666666
-67.91979466666666,19.54350833333333
-67.8888626,19.5496948
-67.85793053333333,19.555881266666667
-67.82699846666667,19.562067733333333
-67.7960664,19.5682542
-67.76513433333334,19.574440666666668
-67.73420226666667,19.580627133333333
-67.70327019999999,19.5868136
-67.67233813333333,19.593000066666665
-67.64140606666666,19.599186533333334
-67.610474,19.605373
-67.546982,19.620025
-71.59827,20.23541
-71.5626168,20.2344332
-71.5269636,20.2334564
-71.4913104,20.2324796
-71.4556572,20.2315028
-71.420004,20.230526
-71.384595,20.224421
-71.349186,20.218316
-71.313777,20.212211
-71.278368,20.206106
-71.278368,20.206106
-71.24458683333333,20.194302999999998
-71.21080566666667,20.182499999999997
-71.1770245,20.170696999999997
-71.14324333333333,20.158894
-71.10946216666667,20.147091
-71.075681,20.135288
-71.039051,20.126741
-71.002421,20.118194
-70.965791,20.109647
-70.965791,20.109647
-70.929161,20.1011
-70.88642575,20.105984
-70.8436905,20.110868
-70.80095524999999,20.115752
-70.75822,20.120636
-70.75822,20.120636
-70.702054,20.112089
-70.645888,20.103542
-70.60437399999999,20.088076
-70.56286,20.07261
-70.521346,20.057144
-70.49149922222222,20.045205222222222
-70.46165244444444,20.033266444444443
-70.46165244444444,20.033266444444443
-70.43180566666666,20.021327666666668
-70.40195888888888,20.00938888888889
-70.37211211111111,19.99745011111111
-70.34226533333333,19.98551133333333
-70.31241855555555,19.973572555555556
-70.28257177777778,19.961633777777777
-70.252725,19.949695
-70.21975783333333,19.937078
-70.18679066666667,19.924460999999997
-70.18679066666667,19.924460999999997
-70.1538235,19.911844
-70.12085633333334,19.899227
-70.08788916666667,19.886609999999997
-70.054922,19.873993
-70.020734,19.8587305
-69.986546,19.843468
-69.952358,19.8282055
-69.91817,19.812943
-73.976785,20.582175
-73.94503887500001,20.572407
-73.91329275000001,20.562639
-73.881546625,20.552871
-73.8498005,20.543103000000002
-73.818054375,20.533335
-73.78630824999999,20.523567
-73.75456212499999,20.513799000000002
-73.722816,20.504031
-73.68374399999999,20.4962166
-73.644672,20.4884022
-73.6056,20.480587800000002
-73.566528,20.4727734
-73.566528,20.4727734
-73.527456,20.464959
-73.493267875,20.458854
-73.45907975,20.452749
-73.424891625,20.446644
-73.3907035,20.440539
-73.356515375,20.434434
-73.32232725,20.428328999999998
-73.288139125,20.422224
-73.253951,20.416119
-73.253951,20.416119
-73.213902,20.4190494
-73.17385300000001,20.4219798
-73.133804,20.4249102
-73.093755,20.4278406
-73.053706,20.430771
-73.01626200000001,20.432399
-72.978818,20.434027
-72.941374,20.435655
-72.90393,20.437283
-72.86648600000001,20.438911
-72.829042,20.440539
-72.829042,20.440539
-72.7919234,20.4444462
-72.7548048,20.448353400000002
-72.7176862,20.4522606
-72.6805676,20.4561678
-72.643449,20.460075
-72.643449,20.460075
-72.60071400000001,20.458854
-72.557979,20.457633
-72.515244,20.456412
-72.472509,20.455191
-72.472509,20.455191
-72.44049155555555,20.45790433333333
-72.40847411111112,20.460617666666664
-72.37645666666667,20.463331
-72.34443922222222,20.466044333333333
-72.31242177777779,20.468757666666665
-72.28040433333334,20.471470999999998
-72.24838688888889,20.474184333333334
-72.21636944444445,20.476897666666666
-72.184352,20.479611
-72.1462566,20.4786342
-72.1081612,20.4776574
-72.07006580000001,20.4766806
-72.0319704,20.4757038
-71.993875,20.474727
-71.951547,20.458447
-71.909219,20.442167
-71.866891,20.425887
-71.837587,20.400489999999998
-71.808283,20.375093
-71.77897899999999,20.349695999999998
-71.749675,20.324299
-71.720371,20.298902
-71.68129866666666,20.272854
-71.64222633333334,20.246806
-71.603154,20.220758
-68.007401,17.280548
