0	2.093074273196625
1	2.004918820178867
2	2.025259440279671
3	1.9241158951723105
4	1.934923530189515
5	2.072621749040111
6	2.656964168163799
7	2.4813934918961995
8	2.3818239649010278
9	2.4058920849065
10	2.974624469193834
11	3.096152720992511
12	2.9959377678890347
13	2.9638420658733753
14	2.9103498204071587
15	3.02525089402053
