lon,lat
88.39879,32.9265
88.62168,33.02097
88.62168,33.02097
88.7511,33.14137
88.7511,33.14137
88.82753,33.36739
87.624885,32.727401
87.814485,32.847994
87.814485,32.847994
88.003414,32.819186
87.980133,32.416203
88.030045,32.647675
88.145614,32.457406
88.032107,32.299242
88.032107,32.299242
87.845377,32.204885
87.845377,32.204885
87.869463,32.041315
73.338654,33.867063
73.85436233333334,33.156866
73.85436233333334,33.156866
74.66813390909091,32.71484681818182
74.66813390909091,32.71484681818182
75.61479633333333,32.40526233333333
75.61479633333333,32.40526233333333
75.951073,31.61978
75.951073,31.61978
76.54771360000001,30.9583938
76.54771360000001,30.9583938
77.210129,30.485361
77.210129,30.485361
77.261231,30.457226
77.261231,30.457226
77.340837,30.442309
77.340837,30.442309
77.51349,30.325188
77.51349,30.325188
77.729048,30.247539
77.729048,30.247539
77.927658,30.163243
77.927658,30.163243
78.235709,29.856854
79.189214,29.317295
79.707616,29.112149
79.707616,29.112149
79.933586,29.051005
79.933586,29.051005
80.126139,29.067044
80.126139,29.067044
80.317084,29.016334
80.317084,29.016334
80.609433,28.840625
80.609433,28.840625
81.954288,28.111155
81.769794,28.044049
81.900828,27.92124
81.900828,27.92124
82.260656,27.804787
82.260656,27.804787
82.470945,27.677492
82.470945,27.677492
82.88401823076923,27.733396307692306
82.88401823076923,27.733396307692306
83.113589,27.759364
83.113589,27.759364
83.932778,27.447778
78.28759,29.920297
78.316501,29.855372
78.316501,29.855372
78.521849,29.708572
78.521849,29.708572
78.664387,29.54537
78.664387,29.54537
78.893348,29.449
78.893348,29.449
79.229312,29.363597
83.932778,27.447778
84.180719,27.413144
84.180719,27.413144
84.371436,27.331275
84.371436,27.331275
84.503543,27.312669
84.503543,27.312669
84.646349,27.327554
84.646349,27.327554
84.935681,27.293597
84.935681,27.293597
85.000674,27.281488
85.000674,27.281488
85.200927,27.220784
85.200927,27.220784
85.262329,27.211364
85.262329,27.211364
85.481422,27.136357
85.481422,27.136357
85.907367,27.047539
85.928387,26.987155
86.088869,26.918311
86.088869,26.918311
86.229348,26.848536
