Example_Model_F1	4.5	0.020814836430959074 0.01657774766693569 0.015648195433854848 0.019386629483579217 0.010456901041003488 0.01017901363833816 0.006223527549752424 0.005101591686453015 0.007715798428157215 0.005113705248858499 0.0024683359592130197 0.0023881789835838107 0.0012370984710607005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Example_Model_F2	4.5	0.008898980892538266 0.012599992016374907 0.011150139039083047 0.006314955142412698 0.0033529844037344858 0.00712119352118874 0.004481261273874861 0.0027759287741181593 0.0030881825438947752 0.001788762938202786 0.0015477576661106403 0.0006972817822544404 0.0011283147389140363 0.0009485579746613119 0.0010956503263983225 0.00015012794123860632 0.0 0.0 0.0 0.0 0.0
Example_Model_F3	4.5	0.021099083080255897 0.017070865052614678 0.01510655868723638 0.00962516208526255 0.010599700101317637 0.004288007429979374 0.005312434371058095 0.005104099631310846 0.0011410818369673125 0.0024234722283549195 0.002287582596847871 0.0011471348229071907 0.001146507193408084 0.002029162335848365 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Example_Model_F4	4.5	0.011716197719839973 0.005529621856514501 0.0039146724825578445 0.0027713758812714226 0.001961983872089969 0.004166934633827263 0.002458303173185235 0.0006961381472778568 0.0014784842001430334 0.0010466866567698009 0.0004939982708208734 0.0006120169883112112 0.0006808604736157707 0.00017527720074548146 0.00043430364378244975 0.0 0.0 0.0 0.0 0.0 0.0
Example_Model_F5	4.5	0.041194777856548855 0.029163669322184775 0.01806550965958706 0.012789401406255625 0.014228032987701013 0.006409884710549939 0.00713090849306343 0.006425104771900588 0.002599214764281968 0.0023001289188530074 0.0032567331432840733 0.003112547174530295 0.002121902997168247 0.001733298786596922 0.0024541631380988345 0.0002026983522442693 0.0 0.0 0.0 0.0 0.0
Example_Model_scenario_f_1=['F1']_f_2=['F2']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0011895788075257504 0.0010667325825087185 0.0002384806846901856 0.0001688313953834603 9.960289552784231e-05 8.461614000166784e-05
Example_Model_scenario_f_1=['F1']_f_2=['F2']_f_3=['F3']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012765794679942787 0.0005422494316787387 0.00021326844402314038 0.0002717684925990251
Example_Model_scenario_f_1=['F1']_f_2=['F2']_f_3=['F3']_f_4=['F5']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0005157970215313312 0.00030429693915916804
Example_Model_scenario_f_1=['F2']_f_2=['F3']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007554809010211641 0.0005942661322896282 0.00012621246094701296 0.0002084870192164335 2.1085358050440986e-05 7.463645172019946e-05
Example_Model_scenario_f_1=['F2']_f_2=['F3']_f_3=['F5']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003019947410744018 0.00037414283173714866 0.0001891948860613279
Example_Model_scenario_f_1=['F3']_f_2=['F5']	4.5	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009181349018308362 0.0008449866532212133 0.00036812599323619757 0.00016288327814611907 0.00011531253011021246 9.796202349383303e-05
