#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T21:05:26', checksum=4195901245, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.79163,29.10646,0.00000,1.761516E-02,1.208309E-02,7.756578E-03,4.636572E-03,2.575459E-03,1.329599E-03,6.375762E-04,2.862422E-04,1.225168E-04,5.151271E-05,2.229583E-05,1.015180E-05,4.724122E-06,2.093731E-06,8.271419E-07,2.744970E-07,7.004993E-08,1.183864E-08,5.643378E-10,3.030909E-14
101.79183,29.24136,0.00000,2.002105E-02,1.406369E-02,9.274720E-03,5.701365E-03,3.253584E-03,1.723227E-03,8.477690E-04,3.889384E-04,1.692552E-04,7.131266E-05,3.008166E-05,1.305946E-05,5.764359E-06,2.441191E-06,9.252754E-07,2.977209E-07,7.410997E-08,1.222299E-08,5.678714E-10,3.053113E-14
101.79204,29.37626,0.00000,2.218160E-02,1.596062E-02,1.082001E-02,6.844863E-03,4.011194E-03,2.171170E-03,1.086023E-03,5.025519E-04,2.181537E-04,9.072700E-05,3.710810E-05,1.539383E-05,6.486375E-06,2.650410E-06,9.717969E-07,3.041756E-07,7.453701E-08,1.224449E-08,5.687406E-10,3.053113E-14
101.79224,29.51115,0.00000,2.446071E-02,1.793484E-02,1.244676E-02,8.083298E-03,4.860570E-03,2.689477E-03,1.368563E-03,6.420276E-04,2.818993E-04,1.198631E-04,5.118453E-05,2.257555E-05,1.014246E-05,4.365353E-06,1.647677E-06,5.081854E-07,1.187209E-07,1.862992E-08,6.942601E-10,3.064216E-14
101.79245,29.64605,0.00000,2.638694E-02,1.972255E-02,1.402555E-02,9.373178E-03,5.808820E-03,3.305296E-03,1.719895E-03,8.191627E-04,3.593834E-04,1.497044E-04,6.134727E-05,2.556850E-05,1.089234E-05,4.533022E-06,1.682611E-06,5.131312E-07,1.191301E-07,1.866620E-08,6.944082E-10,3.030909E-14
101.79266,29.78095,0.00000,2.810915E-02,2.137206E-02,1.555679E-02,1.071020E-02,6.870047E-03,4.050721E-03,2.177812E-03,1.065503E-03,4.749947E-04,1.964201E-04,7.805615E-05,3.081645E-05,1.230824E-05,4.871044E-06,1.763019E-06,5.258254E-07,1.198335E-07,1.870649E-08,6.948609E-10,2.997602E-14
101.79287,29.91585,0.00000,2.955129E-02,2.275448E-02,1.684685E-02,1.185453E-02,7.804777E-03,4.733190E-03,2.615680E-03,1.312802E-03,6.005240E-04,2.548478E-04,1.056382E-04,4.493051E-05,1.988970E-05,8.757099E-06,3.507221E-06,1.155808E-06,2.874455E-07,4.457187E-08,1.198538E-09,2.975398E-14
101.79308,30.05075,0.00000,3.070172E-02,2.385198E-02,1.786022E-02,1.274425E-02,8.529879E-03,5.266948E-03,2.962670E-03,1.509739E-03,6.983279E-04,2.965113E-04,1.210130E-04,4.987456E-05,2.126284E-05,9.063982E-06,3.567149E-06,1.165452E-06,2.886836E-07,4.480658E-08,1.205188E-09,2.919887E-14
101.79330,30.18565,0.00000,3.154751E-02,2.463189E-02,1.853241E-02,1.327599E-02,8.910673E-03,5.510705E-03,3.099800E-03,1.576371E-03,7.259883E-04,3.059790E-04,1.235347E-04,5.043386E-05,2.138061E-05,9.092435E-06,3.575921E-06,1.168904E-06,2.896885E-07,4.503354E-08,1.210513E-09,2.875478E-14
101.79351,30.32055,0.00000,3.205579E-02,2.505277E-02,1.881290E-02,1.339125E-02,8.885195E-03,5.406293E-03,2.979552E-03,1.478304E-03,6.604984E-04,2.683972E-04,1.041487E-04,4.115437E-05,1.725256E-05,7.407352E-06,2.964291E-06,9.835931E-07,2.478622E-07,4.002930E-08,1.112317E-09,2.009504E-14
101.79372,30.45544,0.00000,3.221232E-02,2.509213E-02,1.868308E-02,1.309261E-02,8.486687E-03,5.009209E-03,2.660162E-03,1.260137E-03,5.279854E-04,1.948915E-04,6.467683E-05,2.023579E-05,6.498366E-06,2.309601E-06,8.493675E-07,2.730042E-07,6.878395E-08,1.161131E-08,5.576049E-10,0.000000E+00
101.94563,28.97156,0.00000,1.752540E-02,1.193622E-02,7.616731E-03,4.545606E-03,2.540154E-03,1.333752E-03,6.608635E-04,3.132789E-04,1.450951E-04,6.716267E-05,3.154020E-05,1.476224E-05,6.622650E-06,2.708927E-06,9.678321E-07,2.867092E-07,6.612005E-08,1.046268E-08,4.874348E-10,2.731149E-14
101.94603,29.10646,0.00000,2.022425E-02,1.415131E-02,9.306950E-03,5.732795E-03,3.309750E-03,1.802915E-03,9.381296E-04,4.775041E-04,2.472016E-04,1.341661E-04,7.660742E-05,4.425934E-05,2.435520E-05,1.203311E-05,5.076251E-06,1.744921E-06,4.570490E-07,7.559608E-08,2.278506E-09,2.675637E-14
