#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T16:09:23', checksum=1834546322, kind='mean', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,3.129666E-02,1.877816E-02,1.052229E-02,5.459459E-03,2.602282E-03,1.131513E-03,4.447365E-04,1.563384E-04,4.827860E-05,1.263840E-05,2.624112E-06,3.503430E-07,1.019735E-08,6.799430E-10,1.015016E-10,2.421596E-11,7.499890E-12,1.809330E-12,2.517986E-13,1.865175E-14
101.99519,29.04111,0.00000,3.148030E-02,1.907017E-02,1.082445E-02,5.718075E-03,2.794095E-03,1.256492E-03,5.166347E-04,1.924939E-04,6.400614E-05,1.841109E-05,4.299286E-06,7.275971E-07,5.441811E-08,5.882955E-09,1.270512E-09,2.329399E-10,4.053269E-11,1.013656E-11,2.345235E-12,3.694822E-13
101.99538,29.17601,0.00000,3.238707E-02,1.981733E-02,1.140700E-02,6.144731E-03,3.084647E-03,1.437407E-03,6.191379E-04,2.441981E-04,8.712918E-05,2.745891E-05,7.305876E-06,1.578478E-06,2.558839E-07,6.040583E-08,1.993975E-08,5.883154E-09,1.555099E-09,3.308498E-10,4.994327E-11,4.341527E-12
101.99559,29.31091,0.00000,3.362968E-02,2.081970E-02,1.218018E-02,6.708921E-03,3.469089E-03,1.678848E-03,7.577221E-04,3.157973E-04,1.203274E-04,4.131673E-05,1.254550E-05,3.446586E-06,9.352493E-07,3.268618E-07,1.342510E-07,4.846206E-08,1.471988E-08,3.513612E-09,5.457296E-10,2.703460E-11
101.99580,29.44581,0.00000,3.460599E-02,2.179975E-02,1.303268E-02,7.374017E-03,3.939498E-03,1.979612E-03,9.303015E-04,4.046683E-04,1.608549E-04,5.744657E-05,1.803484E-05,4.913331E-06,1.225509E-06,3.344124E-07,1.241747E-07,4.285295E-08,1.287112E-08,3.215190E-09,5.890516E-10,6.552592E-11
101.99600,29.58071,0.00000,3.590260E-02,2.304271E-02,1.410202E-02,8.203784E-03,4.526512E-03,2.355795E-03,1.146937E-03,5.168203E-04,2.120342E-04,7.765298E-05,2.480182E-05,6.611858E-06,1.461993E-06,2.675856E-07,7.506586E-08,2.366984E-08,6.494620E-09,1.488698E-09,2.526785E-10,2.483969E-11
101.99621,29.71560,0.00000,3.764700E-02,2.463710E-02,1.543017E-02,9.225958E-03,5.246330E-03,2.820408E-03,1.418994E-03,6.603496E-04,2.796078E-04,1.056245E-04,3.472247E-05,9.480763E-06,2.037204E-06,2.879449E-07,3.895929E-08,1.129094E-08,2.901049E-09,6.498009E-10,1.177830E-10,1.547085E-11
101.99641,29.85050,0.00000,4.012982E-02,2.684765E-02,1.725608E-02,1.063044E-02,6.245289E-03,3.477887E-03,1.815057E-03,8.763649E-04,3.859168E-04,1.518342E-04,5.225790E-05,1.514894E-05,3.437744E-06,5.171175E-07,2.884372E-08,5.152563E-09,1.310493E-09,3.091771E-10,6.752376E-11,1.107614E-11
101.99663,29.98540,0.00000,4.242723E-02,2.895853E-02,1.903468E-02,1.201643E-02,7.250233E-03,4.148374E-03,2.226723E-03,1.106356E-03,5.022219E-04,2.040426E-04,7.279665E-05,2.211951E-05,5.346550E-06,9.029442E-07,5.300842E-08,2.209526E-09,5.255371E-10,1.205992E-10,2.504053E-11,3.668066E-12
101.99684,30.12030,0.00000,4.376738E-02,3.024064E-02,2.013716E-02,1.288359E-02,7.875890E-03,4.563643E-03,2.479863E-03,1.246838E-03,5.726503E-04,2.357614E-04,8.529608E-05,2.644475E-05,6.552638E-06,1.165818E-06,7.946106E-08,1.650774E-09,3.601429E-10,7.245060E-11,1.521783E-11,3.184564E-12
