#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:41:13', checksum=3097547921, kind='mean', investigation_time=1.0, imt='SA(0.1)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,3.823978E-02,3.042562E-02,2.368143E-02,1.790560E-02,1.304419E-02,9.075372E-03,5.977541E-03,3.695102E-03,2.124602E-03,1.126981E-03,5.475996E-04,2.439740E-04,1.017734E-04,4.218736E-05,1.934094E-05,1.021980E-05,5.702392E-06,2.975704E-06,1.347166E-06,5.008325E-07
101.99519,29.04111,0.00000,4.535443E-02,3.695120E-02,2.970925E-02,2.344215E-02,1.801227E-02,1.335704E-02,9.470196E-03,6.362084E-03,4.013525E-03,2.356447E-03,1.277164E-03,6.348106E-04,2.892529E-04,1.233432E-04,5.178212E-05,2.353234E-05,1.207889E-05,6.427428E-06,3.106377E-06,1.263717E-06
101.99538,29.17601,0.00000,5.276760E-02,4.374173E-02,3.605646E-02,2.946729E-02,2.373382E-02,1.868917E-02,1.426079E-02,1.044898E-02,7.286238E-03,4.793746E-03,2.951479E-03,1.688354E-03,8.922860E-04,4.349467E-04,1.971529E-04,8.590570E-05,3.755421E-05,1.725464E-05,8.015953E-06,3.314316E-06
101.99559,29.31091,0.00000,6.045911E-02,5.066996E-02,4.240244E-02,3.542321E-02,2.943441E-02,2.416791E-02,1.944610E-02,1.519377E-02,1.141952E-02,8.181624E-03,5.541410E-03,3.522801E-03,2.091840E-03,1.156525E-03,5.954328E-04,2.859680E-04,1.286003E-04,5.407614E-05,2.106200E-05,7.522696E-06
101.99580,29.44581,0.00000,6.838077E-02,5.769765E-02,4.862841E-02,4.098791E-02,3.445972E-02,2.870116E-02,2.344602E-02,1.856929E-02,1.408930E-02,1.012807E-02,6.830467E-03,4.286112E-03,2.486745E-03,1.328850E-03,6.533047E-04,2.971309E-04,1.267219E-04,5.140423E-05,2.042432E-05,7.446117E-06
101.99600,29.58071,0.00000,7.628776E-02,6.465365E-02,5.454754E-02,4.580433E-02,3.814241E-02,3.126840E-02,2.498445E-02,1.924232E-02,1.412401E-02,9.775616E-03,6.318879E-03,3.783067E-03,2.084467E-03,1.054222E-03,4.896930E-04,2.112762E-04,8.634473E-05,3.464957E-05,1.353235E-05,4.730163E-06
101.99621,29.71560,0.00000,8.417313E-02,7.131839E-02,5.974828E-02,4.936220E-02,4.002269E-02,3.162767E-02,2.415769E-02,1.767595E-02,1.227666E-02,8.021997E-03,4.889879E-03,2.759863E-03,1.434934E-03,6.853585E-04,3.023874E-04,1.247629E-04,4.965872E-05,1.972294E-05,7.499406E-06,2.531161E-06
101.99641,29.85050,0.00000,9.146860E-02,7.722558E-02,6.401707E-02,5.183283E-02,4.073013E-02,3.084107E-02,2.233556E-02,1.535523E-02,9.946567E-03,6.026924E-03,3.393353E-03,1.765507E-03,8.451398E-04,3.729769E-04,1.533999E-04,6.033421E-05,2.391230E-05,9.898175E-06,4.047551E-06,1.514311E-06
101.99663,29.98540,0.00000,9.793758E-02,8.208375E-02,6.719932E-02,5.339546E-02,4.088609E-02,2.994155E-02,2.080793E-02,1.361683E-02,8.326616E-03,4.723591E-03,2.470119E-03,1.184626E-03,5.212247E-04,2.126786E-04,8.332459E-05,3.373502E-05,1.516982E-05,7.420597E-06,3.604230E-06,1.584266E-06
101.99684,30.12030,0.00000,1.031763E-01,8.568647E-02,6.935015E-02,5.438375E-02,4.105896E-02,2.964266E-02,2.032129E-02,1.313771E-02,7.956418E-03,4.487376E-03,2.346033E-03,1.135255E-03,5.108424E-04,2.175464E-04,9.092593E-05,3.948724E-05,1.854813E-05,9.171858E-06,4.396427E-06,1.881502E-06
101.99706,30.25520,0.00000,1.073038E-01,8.811095E-02,7.050870E-02,5.476905E-02,4.111151E-02,2.967212E-02,2.047866E-02,1.344251E-02,8.347669E-03,4.879888E-03,2.676265E-03,1.375143E-03,6.643237E-04,3.051895E-04,1.362465E-04,6.055615E-05,2.721363E-05,1.204410E-05,4.910015E-06,1.738319E-06
101.99727,30.39010,0.00000,1.103489E-01,8.942763E-02,7.068878E-02,5.438139E-02,4.059488E-02,2.928052E-02,2.029715E-02,1.344161E-02,8.448320E-03,5.006765E-03,2.781874E-03,1.443397E-03,6.992005E-04,3.186516E-04,1.387202E-04,5.889290E-05,2.476449E-05,1.005630E-05,3.672663E-06,1.145506E-06
101.99749,30.52500,0.00000,1.122195E-01,8.963083E-02,6.986585E-02,5.308035E-02,3.919830E-02,2.800359E-02,1.923267E-02,1.260531E-02,7.821828E-03,4.559956E-03,2.480247E-03,1.253111E-03,5.886652E-04,2.597645E-04,1.097329E-04,4.607568E-05,1.947552E-05,7.934051E-06,2.911590E-06,9.179550E-07
101.99770,30.65989,0.00000,1.130682E-01,8.892008E-02,6.819696E-02,5.094207E-02,3.694389E-02,2.587464E-02,1.737883E-02,1.110479E-02,6.693599E-03,3.776131E-03,1.981327E-03,9.641559E-04,4.372588E-04,1.878976E-04,7.899159E-05,3.383205E-05,1.477878E-05,6.191558E-06,2.347623E-06,7.648497E-07
101.99792,30.79479,0.00000,1.128875E-01,8.733528E-02,6.576224E-02,4.810779E-02,3.406518E-02,2.321660E-02,1.511795E-02,9.331539E-03,5.415076E-03,2.934023E-03,1.478662E-03,6.936374E-04,3.065220E-04,1.310155E-04,5.653123E-05,2.518299E-05,1.134566E-05,4.883779E-06,1.910011E-06,6.427880E-07
101.99815,30.92969,0.00000,1.117728E-01,8.497713E-02,6.270791E-02,4.480729E-02,3.087588E-02,2.039563E-02,1.282327E-02,7.616017E-03,4.242173E-03,2.205076E-03,1.068871E-03,4.859764E-04,2.112202E-04,9.054699E-05,3.937025E-05,1.717933E-05,7.187985E-06,2.729384E-06,8.888573E-07,2.302881E-07
101.99837,31.06459,0.00000,1.099010E-01,8.197904E-02,5.916415E-02,4.119870E-02,2.756864E-02,1.762723E-02,1.069814E-02,6.123275E-03,3.287283E-03,1.651602E-03,7.790560E-04,3.487138E-04,1.513506E-04,6.499128E-05,2.758833E-05,1.120689E-05,4.211163E-06,1.416712E-06,4.115129E-07,9.631992E-08
101.99859,31.19949,0.00000,1.075254E-01,7.852840E-02,5.525010E-02,3.735684E-02,2.419728E-02,1.495102E-02,8.765833E-03,4.855250E-03,2.532430E-03,1.244593E-03,5.804920E-04,2.600167E-04,1.136589E-04,4.853710E-05,1.973961E-05,7.356136E-06,2.473184E-06,7.454738E-07,2.021581E-07,4.970783E-08
101.99882,31.33438,0.00000,1.043108E-01,7.455651E-02,5.115473E-02,3.362669E-02,2.113165E-02,1.265925E-02,7.204539E-03,3.886925E-03,1.986913E-03,9.659856E-04,4.506326E-04,2.032637E-04,8.888170E-05,3.693893E-05,1.403284E-05,4.752972E-06,1.455680E-06,4.212142E-07,1.256472E-07,3.812989E-08
101.99905,31.46928,0.00000,1.005838E-01,7.028159E-02,4.695058E-02,2.994994E-02,1.823091E-02,1.058551E-02,5.859015E-03,3.094539E-03,1.563436E-03,7.597350E-04,3.577487E-04,1.625290E-04,7.025114E-05,2.784926E-05,9.663150E-06,2.791169E-06,6.325214E-07,1.007792E-07,1.135122E-08,1.294412E-09
101.99928,31.60418,0.00000,9.619834E-02,6.573085E-02,4.281924E-02,2.658503E-02,1.574465E-02,8.911939E-03,4.831698E-03,2.519703E-03,1.269553E-03,6.218940E-04,2.961404E-04,1.347113E-04,5.689242E-05,2.135732E-05,6.791512E-06,1.712281E-06,3.041871E-07,2.986049E-08,4.173333E-10,0.000000E+00
101.99950,31.73908,0.00000,9.125183E-02,6.103336E-02,3.887343E-02,2.359815E-02,1.368503E-02,7.608302E-03,4.074443E-03,2.113621E-03,1.068438E-03,5.283486E-04,2.531945E-04,1.145493E-04,4.718109E-05,1.696656E-05,5.076001E-06,1.176062E-06,1.854508E-07,1.745532E-08,7.210595E-10,0.000000E+00
101.99973,31.87398,0.00000,8.593926E-02,5.638440E-02,3.525577E-02,2.105521E-02,1.204865E-02,6.636097E-03,3.536692E-03,1.834197E-03,9.316003E-04,4.630626E-04,2.216178E-04,9.926358E-05,4.009935E-05,1.405683E-05,4.084484E-06,9.206256E-07,1.478481E-07,1.617584E-08,6.023638E-10,0.000000E+00
101.99997,32.00888,0.00000,8.054693E-02,5.194709E-02,3.197898E-02,1.885154E-02,1.068327E-02,5.848126E-03,3.108495E-03,1.614165E-03,8.231320E-04,4.097718E-04,1.953354E-04,8.658298E-05,3.446954E-05,1.189241E-05,3.408202E-06,7.664213E-07,1.274272E-07,1.320107E-08,0.000000E+00,0.000000E+00
102.14908,28.90622,0.00000,4.049940E-02,3.230724E-02,2.523248E-02,1.916089E-02,1.402946E-02,9.815169E-03,6.501484E-03,4.041025E-03,2.334761E-03,1.242892E-03,6.054203E-04,2.693831E-04,1.111062E-04,4.403694E-05,1.802215E-05,7.765891E-06,3.321405E-06,1.283764E-06,4.203775E-07,1.077864E-07
102.14948,29.04111,0.00000,4.819442E-02,3.942724E-02,3.187804E-02,2.533275E-02,1.962787E-02,1.468906E-02,1.051493E-02,7.131456E-03,4.539644E-03,2.686742E-03,1.465310E-03,7.314128E-04,3.328281E-04,1.397370E-04,5.555584E-05,2.207857E-05,9.062454E-06,3.699985E-06,1.346875E-06,4.068225E-07
102.14989,29.17601,0.00000,5.633711E-02,4.690202E-02,3.890422E-02,3.208042E-02,2.614923E-02,2.089781E-02,1.622116E-02,1.210982E-02,8.610416E-03,5.775520E-03,3.620924E-03,2.103501E-03,1.123838E-03,5.488875E-04,2.440526E-04,9.957895E-05,3.769779E-05,1.350052E-05,4.819727E-06,1.545378E-06
102.15029,29.31091,0.00000,6.482993E-02,5.457357E-02,4.597320E-02,3.881398E-02,3.277022E-02,2.750596E-02,2.275734E-02,1.837598E-02,1.432934E-02,1.067916E-02,7.531547E-03,4.982295E-03,3.067743E-03,1.747516E-03,9.153618E-04,4.381056E-04,1.893327E-04,7.301426E-05,2.459726E-05,7.160113E-06
102.15070,29.44581,0.00000,7.354802E-02,6.241338E-02,5.302975E-02,4.526736E-02,3.882739E-02,3.331864E-02,2.835470E-02,2.364952E-02,1.907770E-02,1.469250E-02,1.067705E-02,7.247829E-03,4.558553E-03,2.638593E-03,1.396834E-03,6.729263E-04,2.924776E-04,1.140321E-04,3.998218E-05,1.247588E-05
