#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:26:52', checksum=1907349263, kind='mean', investigation_time=1.0, imt='SA(0.1)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,4.562497E-02,3.553911E-02,2.701793E-02,1.994400E-02,1.420263E-02,9.683549E-03,6.270010E-03,3.822670E-03,2.174522E-03,1.144383E-03,5.530067E-04,2.454356E-04,1.021214E-04,4.226626E-05,1.935790E-05,1.022309E-05,5.702960E-06,2.975783E-06,1.347175E-06,5.008332E-07
101.99519,29.04111,0.00000,5.449415E-02,4.352907E-02,3.420055E-02,2.633454E-02,1.975846E-02,1.433858E-02,9.979635E-03,6.603601E-03,4.116856E-03,2.395789E-03,1.290347E-03,6.385847E-04,2.901592E-04,1.235434E-04,5.182646E-05,2.354195E-05,1.208115E-05,6.427985E-06,3.106506E-06,1.263742E-06
101.99538,29.17601,0.00000,6.374324E-02,5.191749E-02,4.187713E-02,3.340855E-02,2.625777E-02,2.020711E-02,1.511053E-02,1.088686E-02,7.491238E-03,4.879653E-03,2.983133E-03,1.698298E-03,8.948899E-04,4.355297E-04,1.972793E-04,8.593482E-05,3.756201E-05,1.725725E-05,8.016905E-06,3.314660E-06
101.99559,29.31091,0.00000,7.332648E-02,6.054428E-02,4.969359E-02,4.058137E-02,3.291179E-02,2.638607E-02,2.077282E-02,1.592988E-02,1.179365E-02,8.353486E-03,5.611559E-03,3.547667E-03,2.099331E-03,1.158426E-03,5.958568E-04,2.860682E-04,1.286280E-04,5.408555E-05,2.106573E-05,7.524118E-06
101.99580,29.44581,0.00000,8.318810E-02,6.934115E-02,5.747984E-02,4.746925E-02,3.900966E-02,3.174431E-02,2.536923E-02,1.970619E-02,1.471079E-02,1.043823E-02,6.969872E-03,4.341529E-03,2.505859E-03,1.334500E-03,6.547521E-04,2.974789E-04,1.268173E-04,5.143243E-05,2.043296E-05,7.448744E-06
101.99600,29.58071,0.00000,9.291770E-02,7.798349E-02,6.492753E-02,5.363245E-02,4.383437E-02,3.523312E-02,2.760738E-02,2.087355E-02,1.506683E-02,1.027582E-02,6.559220E-03,3.886013E-03,2.123151E-03,1.066772E-03,4.931917E-04,2.121639E-04,8.658753E-05,3.472204E-05,1.355390E-05,4.736264E-06
101.99621,29.71560,0.00000,1.025121E-01,8.622310E-02,7.154998E-02,5.844051E-02,4.677726E-02,3.645678E-02,2.744628E-02,1.978698E-02,1.353926E-02,8.716992E-03,5.237256E-03,2.915085E-03,1.495940E-03,7.060482E-04,3.083284E-04,1.262555E-04,5.004530E-05,1.983411E-05,7.531243E-06,2.539794E-06
101.99641,29.85050,0.00000,1.113634E-01,9.353098E-02,7.704889E-02,6.195776E-02,4.834131E-02,3.634016E-02,2.612147E-02,1.781429E-02,1.143735E-02,6.861034E-03,3.818901E-03,1.960836E-03,9.247276E-04,4.013300E-04,1.621468E-04,6.269339E-05,2.453813E-05,1.007991E-05,4.100404E-06,1.528535E-06
101.99663,29.98540,0.00000,1.192233E-01,9.957912E-02,8.120099E-02,6.426499E-02,4.903035E-02,3.579273E-02,2.480584E-02,1.619037E-02,9.871714E-03,5.579541E-03,2.902562E-03,1.381212E-03,6.004362E-04,2.405222E-04,9.169694E-05,3.589812E-05,1.568938E-05,7.558853E-06,3.640004E-06,1.592621E-06
101.99684,30.12030,0.00000,1.256113E-01,1.040813E-01,8.398900E-02,6.563875E-02,4.937264E-02,3.550237E-02,2.423036E-02,1.558334E-02,9.377217E-03,5.245668E-03,2.713357E-03,1.294340E-03,5.714024E-04,2.374236E-04,9.640520E-05,4.076821E-05,1.884227E-05,9.244749E-06,4.413214E-06,1.884769E-06
