#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:26:52', checksum=1907349263, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,2.828000E-02,2.026432E-02,1.394314E-02,9.150297E-03,5.683662E-03,3.312354E-03,1.794198E-03,8.945382E-04,4.079593E-04,1.711936E-04,6.866138E-05,2.903941E-05,1.418433E-05,7.746704E-06,4.126625E-06,1.921297E-06,7.278994E-07,2.110382E-07,4.200993E-08,4.457958E-09
101.99519,29.04111,0.00000,3.548477E-02,2.651827E-02,1.920354E-02,1.338500E-02,8.908184E-03,5.612398E-03,3.316266E-03,1.820072E-03,9.190792E-04,4.244775E-04,1.812499E-04,7.450368E-05,3.244427E-05,1.611725E-05,8.635740E-06,4.308404E-06,1.804411E-06,5.930575E-07,1.406858E-07,1.808077E-08
101.99538,29.17601,0.00000,4.329393E-02,3.361091E-02,2.557659E-02,1.897229E-02,1.361643E-02,9.374025E-03,6.135208E-03,3.782850E-03,2.178014E-03,1.161962E-03,5.718986E-04,2.611840E-04,1.138738E-04,4.990290E-05,2.320195E-05,1.104850E-05,4.717292E-06,1.627269E-06,4.159171E-07,6.490597E-08
101.99559,29.31091,0.00000,5.122980E-02,4.085127E-02,3.221454E-02,2.502100E-02,1.901696E-02,1.402402E-02,9.941728E-03,6.712485E-03,4.278890E-03,2.557974E-03,1.427942E-03,7.445176E-04,3.640249E-04,1.682158E-04,7.353128E-05,2.995370E-05,1.107781E-05,3.446451E-06,8.209067E-07,1.290705E-07
101.99580,29.44581,0.00000,5.902288E-02,4.770909E-02,3.821278E-02,3.016514E-02,2.326298E-02,1.733567E-02,1.234271E-02,8.308198E-03,5.237894E-03,3.068879E-03,1.662697E-03,8.318866E-04,3.870694E-04,1.703299E-04,7.207178E-05,2.978213E-05,1.129906E-05,3.610370E-06,8.799857E-07,1.435239E-07
101.99600,29.58071,0.00000,6.629012E-02,5.355697E-02,4.261205E-02,3.315988E-02,2.500250E-02,1.807529E-02,1.239966E-02,7.994547E-03,4.802298E-03,2.668095E-03,1.366145E-03,6.456745E-04,2.852970E-04,1.205794E-04,5.017053E-05,2.028309E-05,7.360628E-06,2.215980E-06,5.052116E-07,7.604702E-08
101.99621,29.71560,0.00000,7.251284E-02,5.779692E-02,4.493022E-02,3.382852E-02,2.446288E-02,1.683908E-02,1.093671E-02,6.646744E-03,3.751984E-03,1.956374E-03,9.400636E-04,4.190432E-04,1.761214E-04,7.198048E-05,2.931776E-05,1.144634E-05,3.978732E-06,1.149882E-06,2.545300E-07,3.919262E-08
101.99641,29.85050,0.00000,7.759759E-02,6.074666E-02,4.592862E-02,3.329682E-02,2.296498E-02,1.494505E-02,9.102887E-03,5.150490E-03,2.689829E-03,1.290260E-03,5.695026E-04,2.338615E-04,9.181457E-05,3.621722E-05,1.486737E-05,6.127961E-06,2.350867E-06,7.699782E-07,1.996649E-07,3.407726E-08
101.99663,29.98540,0.00000,8.155283E-02,6.277482E-02,4.637301E-02,3.262872E-02,2.169161E-02,1.350945E-02,7.814755E-03,4.165064E-03,2.031127E-03,9.032980E-04,3.686291E-04,1.415495E-04,5.443484E-05,2.280653E-05,1.070634E-05,5.224473E-06,2.364789E-06,8.924283E-07,2.557317E-07,4.916333E-08
101.99684,30.12030,0.00000,8.449361E-02,6.427772E-02,4.685961E-02,3.250998E-02,2.130618E-02,1.308927E-02,7.481324E-03,3.952074E-03,1.921828E-03,8.616075E-04,3.608878E-04,1.460040E-04,6.038493E-05,2.704232E-05,1.314382E-05,6.450140E-06,2.886140E-06,1.066405E-06,2.992246E-07,5.534794E-08
101.99706,30.25520,0.00000,8.648264E-02,6.517731E-02,4.717088E-02,3.260703E-02,2.140277E-02,1.325965E-02,7.709034E-03,4.188762E-03,2.124736E-03,1.009302E-03,4.548955E-04,1.994619E-04,8.786641E-05,3.970820E-05,1.794285E-05,7.558897E-06,2.770951E-06,8.329066E-07,1.867907E-07,2.896214E-08
101.99727,30.39010,0.00000,8.736161E-02,6.513582E-02,4.672930E-02,3.211524E-02,2.103522E-02,1.305634E-02,7.634914E-03,4.186942E-03,2.147833E-03,1.030588E-03,4.665977E-04,2.030104E-04,8.699498E-05,3.727545E-05,1.551181E-05,5.846487E-06,1.884290E-06,4.907137E-07,9.578348E-08,1.328803E-08
101.99749,30.52500,0.00000,8.699460E-02,6.391321E-02,4.518178E-02,3.060397E-02,1.976179E-02,1.208974E-02,6.962968E-03,3.754793E-03,1.888605E-03,8.857184E-04,3.908564E-04,1.657815E-04,6.988201E-05,2.972909E-05,1.233977E-05,4.669841E-06,1.526255E-06,4.057555E-07,7.869916E-08,9.943683E-09
101.99770,30.65989,0.00000,8.554135E-02,6.165529E-02,4.267785E-02,2.825885E-02,1.780909E-02,1.061467E-02,5.944566E-03,3.110781E-03,1.515713E-03,6.887040E-04,2.957780E-04,1.236926E-04,5.235910E-05,2.270076E-05,9.656468E-06,3.778536E-06,1.275622E-06,3.464485E-07,6.617806E-08,6.981451E-09
101.99792,30.79479,0.00000,8.311380E-02,5.861679E-02,3.958391E-02,2.550172E-02,1.559761E-02,9.002118E-03,4.872642E-03,2.462566E-03,1.160037E-03,5.124704E-04,2.169495E-04,9.135612E-05,3.957600E-05,1.759971E-05,7.680393E-06,3.100051E-06,1.085971E-06,3.067063E-07,6.220916E-08,7.732559E-09
