#,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:15:31', checksum=1879627532, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
101.14726,28.61277,1.056775E-02,2.511306E-02,1.737169E-02,4.254155E-02,9.130298E-03,2.288434E-02
101.14765,28.74766,1.214487E-02,2.849698E-02,2.064950E-02,4.983406E-02,1.006040E-02,2.504268E-02
101.14805,28.88256,1.386721E-02,3.201018E-02,2.418475E-02,5.767170E-02,1.098622E-02,2.730078E-02
101.14845,29.01746,1.576453E-02,3.608236E-02,2.845707E-02,6.722587E-02,1.192700E-02,2.944442E-02
101.14886,29.15236,1.744795E-02,3.950679E-02,3.199754E-02,7.494567E-02,1.289989E-02,3.161173E-02
101.14926,29.28726,1.897191E-02,4.234726E-02,3.512441E-02,8.115071E-02,1.385629E-02,3.364691E-02
101.14967,29.42216,2.028170E-02,4.466591E-02,3.801945E-02,8.633556E-02,1.464495E-02,3.523999E-02
101.15009,29.55705,2.100309E-02,4.575880E-02,3.925272E-02,8.808035E-02,1.532646E-02,3.651178E-02
101.15050,29.69195,2.106579E-02,4.561926E-02,3.869556E-02,8.613393E-02,1.599277E-02,3.760257E-02
101.15092,29.82685,2.121739E-02,4.551504E-02,3.853535E-02,8.497246E-02,1.648579E-02,3.820426E-02
101.15134,29.96175,2.119566E-02,4.515675E-02,3.801006E-02,8.325448E-02,1.689726E-02,3.863636E-02
101.15177,30.09665,2.106204E-02,4.472518E-02,3.728296E-02,8.148199E-02,1.718722E-02,3.892251E-02
101.15219,30.23155,2.086169E-02,4.428086E-02,3.644075E-02,7.982891E-02,1.742594E-02,3.913254E-02
101.15262,30.36644,2.059778E-02,4.379215E-02,3.550365E-02,7.816597E-02,1.762133E-02,3.927090E-02
101.15306,30.50134,2.025279E-02,4.317958E-02,3.441877E-02,7.626213E-02,1.775025E-02,3.929651E-02
101.15349,30.63624,1.981524E-02,4.239588E-02,3.314977E-02,7.395981E-02,1.779766E-02,3.919245E-02
101.15393,30.77114,1.929808E-02,4.144269E-02,3.170736E-02,7.120988E-02,1.781034E-02,3.898956E-02
101.15437,30.90604,1.868379E-02,4.035966E-02,3.013330E-02,6.813753E-02,1.777666E-02,3.870361E-02
101.15482,31.04093,1.803535E-02,3.920867E-02,2.850265E-02,6.489404E-02,1.771316E-02,3.837328E-02
101.15526,31.17583,1.736740E-02,3.803338E-02,2.686447E-02,6.162738E-02,1.759044E-02,3.796972E-02
101.15571,31.31073,1.672036E-02,3.683275E-02,2.522053E-02,5.847313E-02,1.746478E-02,3.755059E-02
101.15617,31.44563,1.609617E-02,3.564215E-02,2.367936E-02,5.550291E-02,1.732792E-02,3.707970E-02
101.15662,31.58053,1.550288E-02,3.449892E-02,2.225842E-02,5.275370E-02,1.716933E-02,3.658890E-02
101.15708,31.71543,1.494534E-02,3.340807E-02,2.096211E-02,5.006923E-02,1.699938E-02,3.608623E-02
101.15755,31.85032,1.442456E-02,3.236669E-02,1.978860E-02,4.758522E-02,1.682018E-02,3.557523E-02
101.15801,31.98522,1.392015E-02,3.135358E-02,1.869404E-02,4.527509E-02,1.658951E-02,3.500936E-02
101.15848,32.12012,1.341616E-02,3.037141E-02,1.767275E-02,4.312116E-02,1.630474E-02,3.440274E-02
101.15896,32.25502,1.290675E-02,2.939121E-02,1.671778E-02,4.108807E-02,1.598346E-02,3.371786E-02
101.15943,32.38992,1.243152E-02,2.844697E-02,1.585045E-02,3.918654E-02,1.565877E-02,3.304490E-02
101.15991,32.52482,1.196827E-02,2.751252E-02,1.503940E-02,3.735638E-02,1.532308E-02,3.233634E-02
101.30033,28.47787,1.031952E-02,2.452332E-02,1.692409E-02,4.146714E-02,8.897830E-03,2.237336E-02
101.30092,28.61277,1.208401E-02,2.833718E-02,2.064280E-02,4.973468E-02,9.926632E-03,2.473079E-02
101.30151,28.74766,1.413535E-02,3.257670E-02,2.498200E-02,5.932980E-02,1.095973E-02,2.732824E-02
101.30211,28.88256,1.655359E-02,3.785814E-02,3.046403E-02,7.198042E-02,1.205939E-02,2.991296E-02
101.30271,29.01746,1.921996E-02,4.313131E-02,3.649803E-02,8.482748E-02,1.323389E-02,3.264638E-02
101.30332,29.15236,2.152150E-02,4.800671E-02,4.178512E-02,9.636375E-02,1.442610E-02,3.555646E-02
101.30393,29.28726,2.379164E-02,5.242277E-02,4.697602E-02,1.067305E-01,1.552403E-02,3.811247E-02
101.30455,29.42216,2.551215E-02,5.522406E-02,5.075423E-02,1.129573E-01,1.650256E-02,4.004288E-02
101.30517,29.55705,2.657144E-02,5.646077E-02,5.282179E-02,1.151844E-01,1.732860E-02,4.137234E-02
101.30579,29.69195,2.674627E-02,5.621277E-02,5.250340E-02,1.133362E-01,1.803924E-02,4.230344E-02
101.30642,29.82685,2.659913E-02,5.533414E-02,5.143319E-02,1.098844E-01,1.859891E-02,4.284611E-02
101.30705,29.96175,2.609455E-02,5.402257E-02,4.950474E-02,1.052284E-01,1.901310E-02,4.317642E-02
101.30768,30.09665,2.555157E-02,5.286464E-02,4.760993E-02,1.012068E-01,1.935755E-02,4.339748E-02
101.30832,30.23155,2.506467E-02,5.206418E-02,4.596939E-02,9.838302E-02,1.962809E-02,4.366267E-02
101.30897,30.36644,2.479099E-02,5.160277E-02,4.508532E-02,9.698318E-02,1.978951E-02,4.373127E-02
101.30962,30.50134,2.430125E-02,5.081583E-02,4.367831E-02,9.459773E-02,1.989690E-02,4.370112E-02
101.31027,30.63624,2.346955E-02,4.946238E-02,4.132279E-02,9.029096E-02,1.997256E-02,4.357749E-02
101.31093,30.77114,2.274177E-02,4.813343E-02,3.936325E-02,8.650789E-02,1.994425E-02,4.322259E-02
101.31159,30.90604,2.193899E-02,4.662050E-02,3.719492E-02,8.225594E-02,1.988120E-02,4.279049E-02
101.31226,31.04093,2.109843E-02,4.502950E-02,3.487634E-02,7.784706E-02,1.977488E-02,4.228864E-02
101.31293,31.17583,2.026095E-02,4.344608E-02,3.261444E-02,7.354347E-02,1.964860E-02,4.175740E-02
101.31361,31.31073,1.945197E-02,4.193183E-02,3.048338E-02,6.935345E-02,1.950354E-02,4.121316E-02
101.31429,31.44563,1.866037E-02,4.051325E-02,2.852274E-02,6.548350E-02,1.934929E-02,4.067070E-02
101.31497,31.58053,1.791974E-02,3.920010E-02,2.674194E-02,6.196130E-02,1.917972E-02,4.013605E-02
101.31566,31.71543,1.723978E-02,3.798242E-02,2.509310E-02,5.877057E-02,1.897931E-02,3.959727E-02
101.31636,31.85032,1.660558E-02,3.676458E-02,2.361974E-02,5.587038E-02,1.875297E-02,3.903320E-02
101.31706,31.98522,1.602558E-02,3.558015E-02,2.230942E-02,5.322753E-02,1.852185E-02,3.847372E-02
101.31776,32.12012,1.546848E-02,3.442992E-02,2.111953E-02,5.064303E-02,1.823563E-02,3.786882E-02
101.31847,32.25502,1.492753E-02,3.329689E-02,2.002854E-02,4.818628E-02,1.790468E-02,3.716988E-02
101.31918,32.38992,1.440078E-02,3.217603E-02,1.901321E-02,4.586184E-02,1.754053E-02,3.640670E-02
101.31990,32.52482,1.389708E-02,3.107605E-02,1.805008E-02,4.366280E-02,1.716819E-02,3.562880E-02
101.45380,28.47787,1.154004E-02,2.714533E-02,1.958938E-02,4.717742E-02,9.579972E-03,2.385687E-02
101.45458,28.61277,1.376601E-02,3.170458E-02,2.423978E-02,5.758876E-02,1.068014E-02,2.662933E-02
101.45538,28.74766,1.650703E-02,3.772771E-02,3.054889E-02,7.209440E-02,1.186913E-02,2.946996E-02
101.45617,28.88256,1.980499E-02,4.441582E-02,3.824494E-02,8.863605E-02,1.322876E-02,3.275272E-02
101.45698,29.01746,2.336802E-02,5.203479E-02,4.670700E-02,1.073162E-01,1.468815E-02,3.657111E-02
101.45779,29.15236,2.722099E-02,5.963980E-02,5.581981E-02,1.261957E-01,1.619196E-02,4.041900E-02
101.45860,29.28726,3.046989E-02,6.608793E-02,6.373199E-02,1.422705E-01,1.765387E-02,4.388577E-02
101.45942,29.42216,3.271083E-02,7.006103E-02,6.895474E-02,1.513103E-01,1.898352E-02,4.662181E-02
101.46025,29.55705,3.371677E-02,7.102471E-02,7.086081E-02,1.526312E-01,1.994514E-02,4.815482E-02
101.46108,29.69195,3.366150E-02,6.974794E-02,6.990432E-02,1.482533E-01,2.062164E-02,4.876429E-02
101.46191,29.82685,3.312337E-02,6.754138E-02,6.774306E-02,1.412030E-01,2.105500E-02,4.880476E-02
101.46276,29.96175,3.238336E-02,6.545586E-02,6.514238E-02,1.344167E-01,2.141228E-02,4.882585E-02
101.46360,30.09665,3.146614E-02,6.359477E-02,6.214195E-02,1.284928E-01,2.174208E-02,4.891751E-02
101.46446,30.23155,3.090831E-02,6.268080E-02,6.031749E-02,1.255015E-01,2.200013E-02,4.909356E-02
101.46532,30.36644,3.017732E-02,6.164135E-02,5.810010E-02,1.222840E-01,2.219496E-02,4.918054E-02
101.46618,30.50134,2.954519E-02,6.062938E-02,5.628478E-02,1.192938E-01,2.228735E-02,4.905000E-02
101.46705,30.63624,2.857313E-02,5.896004E-02,5.354080E-02,1.143338E-01,2.229853E-02,4.871822E-02
101.46793,30.77114,2.753357E-02,5.697735E-02,5.051979E-02,1.085627E-01,2.224431E-02,4.818580E-02
101.46882,30.90604,2.622540E-02,5.458256E-02,4.683907E-02,1.014677E-01,2.213144E-02,4.749452E-02
101.46970,31.04093,2.481603E-02,5.211362E-02,4.302843E-02,9.402863E-02,2.197484E-02,4.675616E-02
101.47060,31.17583,2.358649E-02,4.986649E-02,3.975746E-02,8.766200E-02,2.180024E-02,4.602623E-02
101.47150,31.31073,2.250602E-02,4.787577E-02,3.691270E-02,8.222221E-02,2.159198E-02,4.528974E-02
101.47241,31.44563,2.153411E-02,4.607235E-02,3.429554E-02,7.739919E-02,2.140104E-02,4.461911E-02
101.47332,31.58053,2.064737E-02,4.443254E-02,3.199160E-02,7.310998E-02,2.117953E-02,4.395100E-02
101.47424,31.71543,1.984639E-02,4.293057E-02,2.996686E-02,6.912011E-02,2.095794E-02,4.330242E-02
101.47517,31.85032,1.910906E-02,4.153552E-02,2.818041E-02,6.551424E-02,2.071551E-02,4.264927E-02
101.47610,31.98522,1.841078E-02,4.022525E-02,2.658917E-02,6.223042E-02,2.046718E-02,4.199878E-02
101.47704,32.12012,1.776182E-02,3.897774E-02,2.513693E-02,5.921166E-02,2.018837E-02,4.132541E-02
101.47798,32.25502,1.714515E-02,3.777363E-02,2.382482E-02,5.641180E-02,1.987052E-02,4.061384E-02
101.47894,32.38992,1.654261E-02,3.647789E-02,2.261711E-02,5.379248E-02,1.951429E-02,3.983620E-02
101.47989,32.52482,1.596963E-02,3.519442E-02,2.151082E-02,5.121852E-02,1.913532E-02,3.904761E-02
101.60726,28.47787,1.277607E-02,2.958697E-02,2.218749E-02,5.293153E-02,1.018273E-02,2.525956E-02
101.60825,28.61277,1.559854E-02,3.556374E-02,2.859424E-02,6.720893E-02,1.138881E-02,2.822006E-02
101.60924,28.74766,1.917577E-02,4.279597E-02,3.683348E-02,8.503263E-02,1.281674E-02,3.165582E-02
101.61024,28.88256,2.342545E-02,5.201588E-02,4.712825E-02,1.078987E-01,1.446791E-02,3.595987E-02
101.61124,29.01746,2.876384E-02,6.310584E-02,6.010668E-02,1.362743E-01,1.633583E-02,4.109231E-02
101.61225,29.15236,3.468679E-02,7.587493E-02,7.512891E-02,1.679620E-01,1.847546E-02,4.700492E-02
101.61327,29.28726,4.017347E-02,8.704408E-02,8.833221E-02,1.967530E-01,2.058564E-02,5.301140E-02
101.61429,29.42216,4.360766E-02,9.311958E-02,9.693012E-02,2.113556E-01,2.230094E-02,5.689857E-02
101.61532,29.55705,4.448780E-02,9.301949E-02,9.852970E-02,2.100345E-01,2.341117E-02,5.821693E-02
101.61636,29.69195,4.358917E-02,8.904599E-02,9.521870E-02,1.985653E-01,2.396573E-02,5.772154E-02
101.61741,29.82685,4.189688E-02,8.384199E-02,8.981496E-02,1.832042E-01,2.423178E-02,5.658535E-02
101.61846,29.96175,4.030252E-02,7.988948E-02,8.479977E-02,1.712919E-01,2.447744E-02,5.602506E-02
101.61952,30.09665,3.926539E-02,7.771023E-02,8.148772E-02,1.645135E-01,2.474342E-02,5.592010E-02
101.62059,30.23155,3.854978E-02,7.671387E-02,7.923496E-02,1.614166E-01,2.500706E-02,5.605024E-02
101.62166,30.36644,3.771118E-02,7.578744E-02,7.677571E-02,1.587502E-01,2.519255E-02,5.613874E-02
101.62275,30.50134,3.665533E-02,7.413585E-02,7.402843E-02,1.540512E-01,2.524492E-02,5.582698E-02
101.62384,30.63624,3.519480E-02,7.152525E-02,6.994428E-02,1.467381E-01,2.517595E-02,5.518411E-02
101.62493,30.77114,3.342772E-02,6.821387E-02,6.502031E-02,1.371076E-01,2.499597E-02,5.425142E-02
101.62604,30.90604,3.157254E-02,6.463642E-02,5.988726E-02,1.267162E-01,2.473599E-02,5.316048E-02
101.62715,31.04093,2.945144E-02,6.079561E-02,5.389706E-02,1.153285E-01,2.450238E-02,5.206754E-02
101.62827,31.17583,2.776347E-02,5.763585E-02,4.906607E-02,1.062023E-01,2.420121E-02,5.095224E-02
101.62939,31.31073,2.617047E-02,5.480225E-02,4.464469E-02,9.780957E-02,2.392467E-02,4.994309E-02
101.63053,31.44563,2.488343E-02,5.261457E-02,4.129065E-02,9.148747E-02,2.363836E-02,4.904491E-02
101.63167,31.58053,2.375851E-02,5.057802E-02,3.838740E-02,8.600712E-02,2.336436E-02,4.821671E-02
101.63282,31.71543,2.276483E-02,4.873968E-02,3.580718E-02,8.121386E-02,2.308373E-02,4.742663E-02
101.63398,31.85032,2.187975E-02,4.705000E-02,3.355584E-02,7.696898E-02,2.280666E-02,4.666517E-02
101.63514,31.98522,2.107603E-02,4.546676E-02,3.158769E-02,7.311285E-02,2.251459E-02,4.590325E-02
101.63632,32.12012,2.033743E-02,4.396242E-02,2.984999E-02,6.940900E-02,2.220416E-02,4.512941E-02
101.63750,32.25502,1.964311E-02,4.251625E-02,2.829620E-02,6.597929E-02,2.185463E-02,4.432149E-02
101.63869,32.38992,1.897614E-02,4.111264E-02,2.689499E-02,6.278312E-02,2.148478E-02,4.348003E-02
101.63988,32.52482,1.831364E-02,3.973689E-02,2.556700E-02,5.977564E-02,2.107869E-02,4.258885E-02
101.76073,28.47787,1.393325E-02,3.177804E-02,2.467266E-02,5.795832E-02,1.073020E-02,2.653948E-02
101.76191,28.61277,1.723684E-02,3.886034E-02,3.230392E-02,7.524176E-02,1.209983E-02,2.978778E-02
101.76310,28.74766,2.155325E-02,4.775043E-02,4.259716E-02,9.757355E-02,1.378287E-02,3.388764E-02
101.76430,28.88256,2.753940E-02,5.983991E-02,5.720380E-02,1.283741E-01,1.569019E-02,3.913010E-02
101.76550,29.01746,3.532100E-02,7.690408E-02,7.695951E-02,1.717626E-01,1.823670E-02,4.636169E-02
101.76671,29.15236,4.552012E-02,1.002145E-01,1.032659E-01,2.316114E-01,2.141867E-02,5.678437E-02
101.76794,29.28726,5.639564E-02,1.241054E-01,1.301858E-01,2.933534E-01,2.498933E-02,6.860112E-02
101.76917,29.42216,6.246952E-02,1.344868E-01,1.461747E-01,3.180290E-01,2.770716E-02,7.555795E-02
101.77040,29.55705,6.246145E-02,1.302827E-01,1.454772E-01,3.065489E-01,2.881981E-02,7.558460E-02
101.77165,29.69195,5.887062E-02,1.193498E-01,1.346922E-01,2.778332E-01,2.883518E-02,7.185897E-02
101.77291,29.82685,5.448575E-02,1.079501E-01,1.217735E-01,2.456387E-01,2.854006E-02,6.784551E-02
101.77417,29.96175,5.096227E-02,9.923585E-02,1.119693E-01,2.217888E-01,2.835044E-02,6.523347E-02
101.77544,30.09665,4.918649E-02,9.598519E-02,1.070963E-01,2.125044E-01,2.848217E-02,6.480857E-02
101.77672,30.23155,4.869115E-02,9.659789E-02,1.055193E-01,2.135472E-01,2.883605E-02,6.566000E-02
101.77801,30.36644,4.808752E-02,9.674595E-02,1.038419E-01,2.137987E-01,2.908039E-02,6.614628E-02
101.77931,30.50134,4.654349E-02,9.397305E-02,9.950200E-02,2.063033E-01,2.904565E-02,6.539373E-02
101.78062,30.63624,4.419404E-02,8.896494E-02,9.289872E-02,1.922661E-01,2.873213E-02,6.368499E-02
101.78193,30.77114,4.140380E-02,8.336204E-02,8.506501E-02,1.761774E-01,2.830022E-02,6.183429E-02
101.78326,30.90604,3.849141E-02,7.765312E-02,7.691062E-02,1.597807E-01,2.782428E-02,5.993224E-02
101.78459,31.04093,3.553590E-02,7.226252E-02,6.869499E-02,1.442877E-01,2.737438E-02,5.816984E-02
101.78594,31.17583,3.295082E-02,6.747588E-02,6.151310E-02,1.304025E-01,2.694325E-02,5.657989E-02
101.78729,31.31073,3.063722E-02,6.321747E-02,5.506462E-02,1.180251E-01,2.652257E-02,5.516230E-02
101.78865,31.44563,2.880503E-02,5.996165E-02,4.983592E-02,1.085547E-01,2.614865E-02,5.402723E-02
101.79002,31.58053,2.742656E-02,5.750953E-02,4.602130E-02,1.017427E-01,2.578780E-02,5.304333E-02
101.79140,31.71543,2.619499E-02,5.536232E-02,4.279187E-02,9.566486E-02,2.543952E-02,5.208847E-02
101.79279,31.85032,2.509834E-02,5.344044E-02,4.001766E-02,9.030659E-02,2.510521E-02,5.117087E-02
101.79419,31.98522,2.411843E-02,5.158829E-02,3.760545E-02,8.552384E-02,2.475275E-02,5.026066E-02
101.79560,32.12012,2.323449E-02,4.979294E-02,3.544913E-02,8.120754E-02,2.439669E-02,4.935852E-02
101.79701,32.25502,2.241953E-02,4.807558E-02,3.355084E-02,7.726844E-02,2.401374E-02,4.843899E-02
101.79844,32.38992,2.165432E-02,4.641385E-02,3.185242E-02,7.361709E-02,2.360313E-02,4.748672E-02
101.79988,32.52482,2.091897E-02,4.478749E-02,3.030452E-02,6.999291E-02,2.316257E-02,4.648357E-02
101.91420,28.47787,1.498693E-02,3.378309E-02,2.721489E-02,6.309365E-02,1.114419E-02,2.730585E-02
101.91558,28.61277,1.880831E-02,4.150873E-02,3.598864E-02,8.200490E-02,1.267344E-02,3.089182E-02
101.91696,28.74766,2.385717E-02,5.213707E-02,4.829115E-02,1.085713E-01,1.453757E-02,3.563301E-02
101.91836,28.88256,3.119814E-02,6.738725E-02,6.660351E-02,1.483824E-01,1.690102E-02,4.208002E-02
101.91976,29.01746,4.243521E-02,9.185229E-02,9.519513E-02,2.120825E-01,2.023445E-02,5.222259E-02
101.92118,29.15236,6.095621E-02,1.356789E-01,1.431816E-01,3.247706E-01,2.531789E-02,7.036602E-02
101.92260,29.28726,8.716117E-02,2.005776E-01,2.101480E-01,4.887526E-01,3.256798E-02,1.006049E-01
101.92404,29.42216,9.995601E-02,2.184546E-01,2.410585E-01,5.336052E-01,3.776624E-02,1.155254E-01
101.92548,29.55705,9.570824E-02,2.016925E-01,2.302076E-01,4.883116E-01,3.852228E-02,1.107516E-01
101.92694,29.69195,8.489817E-02,1.740016E-01,2.030209E-01,4.193255E-01,3.681580E-02,9.813216E-02
101.92840,29.82685,7.384315E-02,1.466420E-01,1.714711E-01,3.464716E-01,3.462533E-02,8.549474E-02
101.92988,29.96175,6.548432E-02,1.266111E-01,1.502275E-01,2.948187E-01,3.330294E-02,7.815852E-02
101.93136,30.09665,6.292186E-02,1.223840E-01,1.430996E-01,2.824728E-01,3.328891E-02,7.741252E-02
101.93286,30.23155,6.413758E-02,1.292959E-01,1.459209E-01,2.996560E-01,3.410412E-02,8.078095E-02
101.93436,30.36644,6.466223E-02,1.321911E-01,1.471318E-01,3.069911E-01,3.463210E-02,8.236648E-02
101.93587,30.50134,6.209007E-02,1.259867E-01,1.401349E-01,2.906576E-01,3.432481E-02,8.032107E-02
101.93740,30.63624,5.758182E-02,1.160381E-01,1.274146E-01,2.631103E-01,3.349498E-02,7.673340E-02
101.93894,30.77114,5.257744E-02,1.051855E-01,1.134131E-01,2.328531E-01,3.245395E-02,7.263597E-02
101.94048,30.90604,4.739869E-02,9.493093E-02,9.979488E-02,2.049242E-01,3.145977E-02,6.891724E-02
101.94204,31.04093,4.305218E-02,8.643094E-02,8.754333E-02,1.805406E-01,3.060476E-02,6.582070E-02
101.94360,31.17583,3.944024E-02,7.954302E-02,7.740597E-02,1.607032E-01,2.990433E-02,6.331507E-02
101.94518,31.31073,3.644075E-02,7.408343E-02,6.892855E-02,1.448598E-01,2.931838E-02,6.126894E-02
101.94677,31.44563,3.374183E-02,6.940950E-02,6.133371E-02,1.311581E-01,2.884559E-02,5.963423E-02
101.94837,31.58053,3.171153E-02,6.580666E-02,5.569865E-02,1.207982E-01,2.841352E-02,5.826977E-02
101.94998,31.71543,3.011730E-02,6.292093E-02,5.131027E-02,1.127855E-01,2.800760E-02,5.709025E-02
101.95160,31.85032,2.880310E-02,6.050187E-02,4.774920E-02,1.063428E-01,2.761248E-02,5.602140E-02
101.95323,31.98522,2.764823E-02,5.831692E-02,4.472001E-02,1.005507E-01,2.723023E-02,5.500737E-02
101.95487,32.12012,2.660349E-02,5.629891E-02,4.210830E-02,9.520604E-02,2.683191E-02,5.401465E-02
101.95653,32.25502,2.563065E-02,5.440461E-02,3.982644E-02,9.035651E-02,2.639451E-02,5.302246E-02
101.95819,32.38992,2.472827E-02,5.258220E-02,3.780938E-02,8.590667E-02,2.593283E-02,5.194690E-02
101.95987,32.52482,2.387471E-02,5.068196E-02,3.594798E-02,8.178214E-02,2.544170E-02,5.081335E-02
102.06767,28.47787,1.558204E-02,3.475794E-02,2.846433E-02,6.528093E-02,1.149724E-02,2.788666E-02
102.06924,28.61277,1.970215E-02,4.297027E-02,3.806761E-02,8.551247E-02,1.315231E-02,3.174167E-02
102.07083,28.74766,2.546269E-02,5.466456E-02,5.224827E-02,1.149562E-01,1.509808E-02,3.679392E-02
102.07242,28.88256,3.376409E-02,7.210510E-02,7.327390E-02,1.599042E-01,1.777849E-02,4.392494E-02
102.07403,29.01746,4.768898E-02,1.025535E-01,1.087577E-01,2.390034E-01,2.172015E-02,5.601157E-02
102.07564,29.15236,7.559617E-02,1.663075E-01,1.795514E-01,4.071994E-01,2.879527E-02,8.096626E-02
102.07727,29.28726,1.316219E-01,3.033249E-01,3.219646E-01,7.534106E-01,4.313787E-02,1.402950E-01
102.07891,29.42216,1.618077E-01,3.501507E-01,4.008835E-01,8.680796E-01,5.519605E-02,1.813413E-01
102.08056,29.55705,1.549065E-01,3.277777E-01,3.820193E-01,8.113573E-01,5.612556E-02,1.771729E-01
102.08222,29.69195,1.316887E-01,2.783380E-01,3.221129E-01,6.833321E-01,5.040164E-02,1.498705E-01
102.08390,29.82685,1.053708E-01,2.165481E-01,2.532993E-01,5.292290E-01,4.375493E-02,1.167298E-01
102.08558,29.96175,8.640918E-02,1.687379E-01,2.052376E-01,4.064882E-01,3.996592E-02,9.659957E-02
102.08728,30.09665,8.289785E-02,1.620688E-01,1.951072E-01,3.873667E-01,3.978483E-02,9.505598E-02
102.08899,30.23155,9.155439E-02,1.929559E-01,2.170691E-01,4.653426E-01,4.229919E-02,1.083885E-01
102.09071,30.36644,9.608143E-02,2.043127E-01,2.283291E-01,4.928047E-01,4.386076E-02,1.151408E-01
102.09244,30.50134,8.953614E-02,1.858345E-01,2.118158E-01,4.454053E-01,4.287400E-02,1.088507E-01
102.09418,30.63624,7.944390E-02,1.625835E-01,1.843504E-01,3.847261E-01,4.068545E-02,9.911691E-02
102.09594,30.77114,6.892926E-02,1.392170E-01,1.562278E-01,3.219716E-01,3.830957E-02,8.902292E-02
