#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:41:13', checksum=3097547921, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,2.419185E-02,1.777876E-02,1.254500E-02,8.428637E-03,5.345207E-03,3.169841E-03,1.741071E-03,8.771807E-04,4.030135E-04,1.699844E-04,6.839900E-05,2.898742E-05,1.417491E-05,7.745207E-06,4.126430E-06,1.921276E-06,7.278975E-07,2.110381E-07,4.200991E-08,4.457956E-09
101.99519,29.04111,0.00000,3.023542E-02,2.318506E-02,1.723213E-02,1.230755E-02,8.369370E-03,5.368775E-03,3.218201E-03,1.785470E-03,9.085360E-04,4.217698E-04,1.806569E-04,7.438285E-05,3.242057E-05,1.611254E-05,8.634690E-06,4.308174E-06,1.804366E-06,5.930498E-07,1.406855E-07,1.808072E-08
101.99538,29.17601,0.00000,3.672650E-02,2.925668E-02,2.286589E-02,1.740023E-02,1.277544E-02,8.964172E-03,5.956030E-03,3.713803E-03,2.155056E-03,1.155561E-03,5.704068E-04,2.608762E-04,1.138103E-04,4.988851E-05,2.319773E-05,1.104703E-05,4.716765E-06,1.627092E-06,4.158693E-07,6.489578E-08
101.99559,29.31091,0.00000,4.320709E-02,3.531863E-02,2.860510E-02,2.281046E-02,1.775833E-02,1.336587E-02,9.630180E-03,6.581136E-03,4.230544E-03,2.542814E-03,1.423952E-03,7.436128E-04,3.638285E-04,1.681677E-04,7.351650E-05,2.994804E-05,1.107559E-05,3.445695E-06,8.207082E-07,1.290334E-07
101.99580,29.44581,0.00000,4.944754E-02,4.088761E-02,3.358654E-02,2.719825E-02,2.147991E-02,1.634254E-02,1.183688E-02,8.076049E-03,5.143479E-03,3.035512E-03,1.652607E-03,8.292599E-04,3.864376E-04,1.701680E-04,7.202602E-05,2.976829E-05,1.129485E-05,3.609204E-06,8.797380E-07,1.434882E-07
101.99600,29.58071,0.00000,5.518045E-02,4.541348E-02,3.689509E-02,2.934208E-02,2.259958E-02,1.666594E-02,1.163942E-02,7.622670E-03,4.639934E-03,2.605912E-03,1.345575E-03,6.398145E-04,2.837924E-04,1.201798E-04,5.005420E-05,2.024864E-05,7.350794E-06,2.213470E-06,5.046775E-07,7.596849E-08
101.99621,29.71560,0.00000,5.996580E-02,4.841346E-02,3.818676E-02,2.920385E-02,2.146430E-02,1.502195E-02,9.920948E-03,6.130297E-03,3.516907E-03,1.862228E-03,9.074616E-04,4.094195E-04,1.736314E-04,7.134434E-05,2.913874E-05,1.139512E-05,3.964660E-06,1.146401E-06,2.538256E-07,3.909970E-08
101.99641,29.85050,0.00000,6.379849E-02,5.031917E-02,3.835265E-02,2.804220E-02,1.951739E-02,1.282865E-02,7.901947E-03,4.528590E-03,2.400043E-03,1.170541E-03,5.262666E-04,2.203136E-04,8.807374E-05,3.521595E-05,1.458005E-05,6.044092E-06,2.328011E-06,7.645560E-07,1.986374E-07,3.391603E-08
101.99663,29.98540,0.00000,6.675709E-02,5.159739E-02,3.827376E-02,2.703931E-02,1.805049E-02,1.129359E-02,6.569482E-03,3.526821E-03,1.736808E-03,7.831070E-04,3.258164E-04,1.284261E-04,5.095853E-05,2.194958E-05,1.048177E-05,5.165938E-06,2.350819E-06,8.896134E-07,2.552887E-07,4.911722E-08
101.99684,30.12030,0.00000,6.902334E-02,5.269710E-02,3.858291E-02,2.690425E-02,1.774052E-02,1.098126E-02,6.336430E-03,3.387993E-03,1.673421E-03,7.655020E-04,3.287970E-04,1.369303E-04,5.818396E-05,2.653900E-05,1.302101E-05,6.421628E-06,2.880462E-06,1.065582E-06,2.991751E-07,5.534802E-08
101.99706,30.25520,0.00000,7.068682E-02,5.355120E-02,3.905229E-02,2.726994E-02,1.812979E-02,1.140705E-02,6.752860E-03,3.744808E-03,1.942251E-03,9.441978E-04,4.351574E-04,1.944449E-04,8.677913E-05,3.948118E-05,1.789525E-05,7.549580E-06,2.769362E-06,8.327281E-07,1.867857E-07,2.896212E-08
101.99727,30.39010,0.00000,7.160043E-02,5.379295E-02,3.903664E-02,2.723731E-02,1.817030E-02,1.151500E-02,6.885433E-03,3.862415E-03,2.024966E-03,9.909235E-04,4.559061E-04,2.006174E-04,8.652853E-05,3.718967E-05,1.549720E-05,5.844012E-06,1.883848E-06,4.906416E-07,9.577672E-08,1.328802E-08
