#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T16:57:54', checksum=456785265, kind='mean', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,3.121216E-02,1.874957E-02,1.051425E-02,5.456374E-03,2.600026E-03,1.129211E-03,4.433264E-04,1.556731E-04,4.803126E-05,1.258442E-05,2.629520E-06,3.542218E-07,1.018270E-08,6.797366E-10,1.013619E-10,2.425871E-11,7.513767E-12,1.811884E-12,2.514655E-13,1.865175E-14
101.99519,29.04111,0.00000,3.137198E-02,1.903083E-02,1.081286E-02,5.714370E-03,2.791522E-03,1.253960E-03,5.149588E-04,1.915876E-04,6.365909E-05,1.831125E-05,4.299457E-06,7.327458E-07,5.428525E-08,5.885743E-09,1.270583E-09,2.322029E-10,4.053391E-11,1.015443E-11,2.348677E-12,3.698153E-13
101.99538,29.17601,0.00000,3.225185E-02,1.976559E-02,1.139156E-02,6.140363E-03,3.081336E-03,1.434742E-03,6.168854E-04,2.429623E-04,8.662733E-05,2.728370E-05,7.282253E-06,1.582457E-06,2.567576E-07,6.037074E-08,1.995940E-08,5.885475E-09,1.553879E-09,3.294264E-10,4.967848E-11,4.333978E-12
101.99559,29.31091,0.00000,3.345879E-02,2.074832E-02,1.215701E-02,6.702159E-03,3.465375E-03,1.675993E-03,7.549134E-04,3.141857E-04,1.195414E-04,4.101507E-05,1.246592E-05,3.438961E-06,9.340022E-07,3.257621E-07,1.340396E-07,4.848292E-08,1.474175E-08,3.520291E-09,5.450734E-10,2.687994E-11
101.99580,29.44581,0.00000,3.440521E-02,2.170894E-02,1.300044E-02,7.364710E-03,3.935621E-03,1.976142E-03,9.273235E-04,4.026755E-04,1.598263E-04,5.704975E-05,1.791746E-05,4.904367E-06,1.227448E-06,3.338834E-07,1.242229E-07,4.289707E-08,1.287518E-08,3.209311E-09,5.861167E-10,6.511713E-11
101.99600,29.58071,0.00000,3.567431E-02,2.293006E-02,1.405894E-02,8.191374E-03,4.522353E-03,2.352156E-03,1.144063E-03,5.143753E-04,2.107946E-04,7.715319E-05,2.463619E-05,6.589122E-06,1.465982E-06,2.680390E-07,7.511595E-08,2.366490E-08,6.482181E-09,1.481402E-09,2.510974E-10,2.475087E-11
101.99621,29.71560,0.00000,3.739779E-02,2.450330E-02,1.537449E-02,9.208420E-03,5.241420E-03,2.817001E-03,1.416128E-03,6.577144E-04,2.781903E-04,1.049451E-04,3.449167E-05,9.430203E-06,2.041076E-06,2.903289E-07,3.896193E-08,1.127798E-08,2.889409E-09,6.464411E-10,1.171904E-10,1.542955E-11
101.99641,29.85050,0.00000,3.988700E-02,2.669891E-02,1.718700E-02,1.060625E-02,6.239451E-03,3.474990E-03,1.811817E-03,8.737728E-04,3.839431E-04,1.508743E-04,5.191280E-05,1.505144E-05,3.435186E-06,5.212154E-07,2.878922E-08,5.138324E-09,1.304335E-09,3.076831E-10,6.722634E-11,1.104450E-11
101.99663,29.98540,0.00000,4.220311E-02,2.880033E-02,1.895424E-02,1.198476E-02,7.241870E-03,4.145482E-03,2.223599E-03,1.103795E-03,4.998446E-04,2.028991E-04,7.229757E-05,2.196175E-05,5.321474E-06,9.071159E-07,5.324669E-08,2.202036E-09,5.235405E-10,1.201981E-10,2.500156E-11,3.667955E-12
101.99684,30.12030,0.00000,4.352789E-02,3.006147E-02,2.004111E-02,1.284425E-02,7.864490E-03,4.560614E-03,2.476985E-03,1.244177E-03,5.702526E-04,2.345268E-04,8.471273E-05,2.625756E-05,6.512380E-06,1.169576E-06,8.045594E-08,1.645658E-09,3.589568E-10,7.240442E-11,1.523648E-11,3.189782E-12
101.99706,30.25520,0.00000,4.315788E-02,2.990518E-02,1.998226E-02,1.281196E-02,7.830666E-03,4.520563E-03,2.438139E-03,1.213303E-03,5.493276E-04,2.227307E-04,7.907451E-05,2.396411E-05,5.787931E-06,9.997265E-07,6.641136E-08,3.652285E-09,9.598957E-10,2.153371E-10,3.731715E-11,4.763079E-12
