#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T16:09:23', checksum=1834546322, kind='mean', investigation_time=1.0, imt='SA(0.1)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,7.005358E-02,4.280913E-02,2.497304E-02,1.393613E-02,7.445912E-03,3.800445E-03,1.844438E-03,8.427824E-04,3.566740E-04,1.362865E-04,4.529398E-05,1.245299E-05,2.665494E-06,3.690724E-07,3.945139E-08,6.912757E-09,1.161623E-09,1.806999E-10,4.401368E-11,1.445677E-11
101.99519,29.04111,0.00000,6.713211E-02,4.185311E-02,2.515369E-02,1.461491E-02,8.205265E-03,4.440538E-03,2.299669E-03,1.129510E-03,5.186048E-04,2.182632E-04,8.198385E-05,2.654660E-05,7.205540E-06,1.588091E-06,2.914425E-07,6.374165E-08,1.258787E-08,2.552361E-09,4.559422E-10,7.450152E-11
101.99538,29.17601,0.00000,6.600946E-02,4.235970E-02,2.645035E-02,1.610267E-02,9.537647E-03,5.467808E-03,3.009656E-03,1.576347E-03,7.775797E-04,3.562254E-04,1.494706E-04,5.675732E-05,1.939832E-05,6.132298E-06,1.852754E-06,5.834897E-07,1.669969E-07,4.182899E-08,1.108075E-08,2.816596E-09
101.99559,29.31091,0.00000,6.659801E-02,4.429788E-02,2.887357E-02,1.843866E-02,1.148608E-02,6.930684E-03,4.013882E-03,2.212946E-03,1.152757E-03,5.634013E-04,2.568240E-04,1.093094E-04,4.381274E-05,1.706355E-05,6.660111E-06,2.609479E-06,9.755065E-07,3.140314E-07,8.364707E-08,1.931861E-08
101.99580,29.44581,0.00000,6.865177E-02,4.753548E-02,3.235647E-02,2.159201E-02,1.404396E-02,8.831359E-03,5.316385E-03,3.036973E-03,1.631952E-03,8.185322E-04,3.800995E-04,1.624305E-04,6.375182E-05,2.308551E-05,7.901465E-06,2.602202E-06,8.429769E-07,2.357090E-07,6.088145E-08,1.405533E-08
101.99600,29.58071,0.00000,7.226749E-02,5.209382E-02,3.691033E-02,2.559235E-02,1.725185E-02,1.121298E-02,6.958183E-03,4.078320E-03,2.236653E-03,1.135692E-03,5.281802E-04,2.218843E-04,8.330020E-05,2.738500E-05,7.817673E-06,1.958549E-06,4.821111E-07,1.242651E-07,3.077683E-08,6.674128E-09
101.99621,29.71560,0.00000,7.718226E-02,5.772614E-02,4.235143E-02,3.032084E-02,2.105011E-02,1.406356E-02,8.954640E-03,5.377179E-03,3.009722E-03,1.552735E-03,7.292087E-04,3.070265E-04,1.138385E-04,3.622096E-05,9.386946E-06,1.874620E-06,2.773503E-07,5.964231E-08,1.390601E-08,2.858689E-09
101.99641,29.85050,0.00000,8.373111E-02,6.489497E-02,4.922817E-02,3.636077E-02,2.601185E-02,1.790009E-02,1.175206E-02,7.284552E-03,4.213195E-03,2.246120E-03,1.089615E-03,4.737152E-04,1.809407E-04,5.937898E-05,1.591706E-05,3.141924E-06,3.558799E-07,2.745695E-08,6.018583E-09,1.213190E-09
101.99663,29.98540,0.00000,8.987778E-02,7.159052E-02,5.568708E-02,4.210871E-02,3.081387E-02,2.170026E-02,1.460179E-02,9.298636E-03,5.541321E-03,3.049274E-03,1.530598E-03,6.890688E-04,2.733263E-04,9.322479E-05,2.649502E-05,5.677255E-06,7.463985E-07,2.438353E-08,2.467031E-09,4.584174E-10
101.99684,30.12030,0.00000,9.407854E-02,7.599314E-02,5.980491E-02,4.567151E-02,3.371278E-02,2.394288E-02,1.625209E-02,1.045286E-02,6.301409E-03,3.513502E-03,1.788626E-03,8.177009E-04,3.299022E-04,1.146329E-04,3.342401E-05,7.516981E-06,1.079736E-06,4.162376E-08,1.887833E-09,3.161186E-10
