#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:26:52', checksum=1907349263, kind='mean', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,1.189262E-02,7.972023E-03,5.143151E-03,3.184379E-03,1.886023E-03,1.064070E-03,5.692334E-04,2.878649E-04,1.380879E-04,6.389331E-05,2.956318E-05,1.425767E-05,7.213720E-06,3.663091E-06,1.746369E-06,7.367906E-07,2.614891E-07,7.330139E-08,1.397323E-08,1.424215E-09
101.99519,29.04111,0.00000,1.445824E-02,9.879814E-03,6.532860E-03,4.175859E-03,2.576174E-03,1.529617E-03,8.707133E-04,4.732092E-04,2.453141E-04,1.221578E-04,5.965282E-05,2.950046E-05,1.507111E-05,7.829932E-06,3.939048E-06,1.804894E-06,7.180398E-07,2.366026E-07,5.845228E-08,9.360835E-09
101.99538,29.17601,0.00000,1.791006E-02,1.252263E-02,8.524873E-03,5.657591E-03,3.664174E-03,2.315542E-03,1.425190E-03,8.516393E-04,4.924365E-04,2.752313E-04,1.492106E-04,7.922882E-05,4.157698E-05,2.153873E-05,1.077839E-05,5.018905E-06,2.086687E-06,7.385921E-07,2.081518E-07,3.933396E-08
101.99559,29.31091,0.00000,2.205604E-02,1.579435E-02,1.106526E-02,7.606244E-03,5.144808E-03,3.429852E-03,2.254341E-03,1.458049E-03,9.254575E-04,5.750359E-04,3.491410E-04,2.066433E-04,1.183690E-04,6.463737E-05,3.284771E-05,1.507317E-05,6.039903E-06,2.034186E-06,5.357788E-07,8.972981E-08
101.99580,29.44581,0.00000,2.536004E-02,1.825268E-02,1.286423E-02,8.904695E-03,6.068607E-03,4.077561E-03,2.698899E-03,1.754713E-03,1.115731E-03,6.906362E-04,4.148864E-04,2.415748E-04,1.359793E-04,7.344656E-05,3.743545E-05,1.754421E-05,7.315830E-06,2.611615E-06,7.509375E-07,1.557068E-07
101.99600,29.58071,0.00000,2.725687E-02,1.951302E-02,1.365191E-02,9.353518E-03,6.284989E-03,4.143063E-03,2.676072E-03,1.689158E-03,1.038271E-03,6.195778E-04,3.583771E-04,2.009946E-04,1.091339E-04,5.696613E-05,2.809153E-05,1.274724E-05,5.139479E-06,1.770329E-06,4.906585E-07,9.548119E-08
101.99621,29.71560,0.00000,2.829723E-02,2.005144E-02,1.384155E-02,9.309670E-03,6.100205E-03,3.890102E-03,2.410602E-03,1.449035E-03,8.437634E-04,4.758520E-04,2.603647E-04,1.385561E-04,7.164134E-05,3.567677E-05,1.677360E-05,7.237155E-06,2.764441E-06,8.963040E-07,2.307469E-07,4.048637E-08
101.99641,29.85050,0.00000,2.909906E-02,2.039355E-02,1.387022E-02,9.139074E-03,5.820631E-03,3.572750E-03,2.107109E-03,1.191371E-03,6.455313E-04,3.359309E-04,1.688976E-04,8.278550E-05,3.988905E-05,1.891248E-05,8.741367E-06,3.845465E-06,1.551533E-06,5.487569E-07,1.638917E-07,3.696201E-08
101.99663,29.98540,0.00000,3.019450E-02,2.097591E-02,1.409927E-02,9.142959E-03,5.699384E-03,3.400088E-03,1.932784E-03,1.043549E-03,5.348689E-04,2.612932E-04,1.231282E-04,5.723867E-05,2.703212E-05,1.322177E-05,6.606920E-06,3.209251E-06,1.426767E-06,5.503983E-07,1.725013E-07,3.904905E-08
101.99684,30.12030,0.00000,3.163040E-02,2.190303E-02,1.464748E-02,9.433690E-03,5.832582E-03,3.449825E-03,1.946685E-03,1.046965E-03,5.382631E-04,2.667571E-04,1.294525E-04,6.297579E-05,3.145530E-05,1.629882E-05,8.594981E-06,4.394340E-06,2.055596E-06,8.352504E-07,2.803270E-07,7.121402E-08
101.99706,30.25520,0.00000,3.343054E-02,2.310950E-02,1.541087E-02,9.896946E-03,6.111707E-03,3.625118E-03,2.065252E-03,1.132831E-03,6.019800E-04,3.131698E-04,1.617977E-04,8.410759E-05,4.407215E-05,2.289362E-05,1.141104E-05,5.241266E-06,2.131858E-06,7.381558E-07,2.032842E-07,3.836873E-08
101.99727,30.39010,0.00000,3.516977E-02,2.416630E-02,1.601310E-02,1.021911E-02,6.276828E-03,3.709724E-03,2.111312E-03,1.160156E-03,6.186822E-04,3.226561E-04,1.661478E-04,8.499247E-05,4.297652E-05,2.107821E-05,9.745505E-06,4.102450E-06,1.520164E-06,4.744615E-07,1.165221E-07,2.051832E-08
101.99749,30.52500,0.00000,3.642825E-02,2.482533E-02,1.629142E-02,1.028316E-02,6.239932E-03,3.639487E-03,2.041921E-03,1.104023E-03,5.777593E-04,2.945488E-04,1.476364E-04,7.327857E-05,3.596154E-05,1.721784E-05,7.849457E-06,3.298944E-06,1.238545E-06,4.012722E-07,1.040196E-07,2.106265E-08
101.99770,30.65989,0.00000,3.734067E-02,2.522827E-02,1.636980E-02,1.018848E-02,6.078704E-03,3.475881E-03,1.905869E-03,1.003711E-03,5.099335E-04,2.517975E-04,1.222659E-04,5.912313E-05,2.861282E-05,1.372537E-05,6.348345E-06,2.723379E-06,1.042046E-06,3.416927E-07,8.704009E-08,1.596513E-08
101.99792,30.79479,0.00000,3.794233E-02,2.543683E-02,1.632325E-02,1.001057E-02,5.863031E-03,3.279091E-03,1.752755E-03,8.973323E-04,4.423542E-04,2.119716E-04,1.002904E-04,4.772407E-05,2.308002E-05,1.124766E-05,5.355861E-06,2.382021E-06,9.479678E-07,3.217609E-07,8.633827E-08,1.543223E-08
101.99815,30.92969,0.00000,3.851439E-02,2.559747E-02,1.624085E-02,9.815310E-03,5.645378E-03,3.090057E-03,1.611489E-03,8.027298E-04,3.840848E-04,1.780867E-04,8.110263E-05,3.679484E-05,1.669670E-05,7.463083E-06,3.174594E-06,1.224577E-06,4.087039E-07,1.103207E-07,1.881501E-08,1.184439E-09
101.99837,31.06459,0.00000,3.913462E-02,2.578296E-02,1.617849E-02,9.644168E-03,5.455920E-03,2.929812E-03,1.495747E-03,7.280613E-04,3.395421E-04,1.525004E-04,6.637713E-05,2.812599E-05,1.157751E-05,4.591507E-06,1.722466E-06,5.939280E-07,1.811854E-07,4.652255E-08,8.556324E-09,7.650957E-10
101.99859,31.19949,0.00000,3.972854E-02,2.598762E-02,1.615185E-02,9.512589E-03,5.303161E-03,2.800184E-03,1.403427E-03,6.697520E-04,3.055143E-04,1.333495E-04,5.561030E-05,2.204003E-05,8.233418E-06,2.892767E-06,9.636867E-07,3.079213E-07,9.538306E-08,2.805236E-08,7.084394E-09,9.847704E-10
101.99882,31.33438,0.00000,4.016003E-02,2.611957E-02,1.610583E-02,9.388803E-03,5.169125E-03,2.691029E-03,1.328391E-03,6.237799E-04,2.791762E-04,1.186156E-04,4.738094E-05,1.756761E-05,5.973643E-06,1.885132E-06,5.832682E-07,1.917873E-07,7.020344E-08,2.393332E-08,6.450096E-09,8.433780E-10
101.99905,31.46928,0.00000,4.046499E-02,2.619616E-02,1.604881E-02,9.274657E-03,5.051299E-03,2.596731E-03,1.264231E-03,5.847093E-04,2.568787E-04,1.062952E-04,4.066315E-05,1.400695E-05,4.171202E-06,1.013544E-06,1.835821E-07,2.301906E-08,3.274196E-09,5.552747E-11,0.000000E+00,0.000000E+00
101.99928,31.60418,0.00000,4.071857E-02,2.623064E-02,1.596923E-02,9.156317E-03,4.940428E-03,2.513352E-03,1.210050E-03,5.529272E-04,2.392799E-04,9.684831E-05,3.575413E-05,1.163889E-05,3.155627E-06,6.430608E-07,7.812913E-08,3.638609E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99950,31.73908,0.00000,4.081346E-02,2.617916E-02,1.584851E-02,9.023044E-03,4.827822E-03,2.433587E-03,1.160678E-03,5.251803E-04,2.246145E-04,8.941881E-05,3.220370E-05,1.010077E-05,2.581685E-06,4.740382E-07,4.752795E-08,2.639337E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99973,31.87398,0.00000,4.079776E-02,2.606004E-02,1.569265E-02,8.875659E-03,4.712963E-03,2.356324E-03,1.114636E-03,5.002136E-04,2.118971E-04,8.331623E-05,2.950143E-05,9.032819E-06,2.221388E-06,3.871074E-07,3.962478E-08,2.736944E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99997,32.00888,0.00000,4.059128E-02,2.583941E-02,1.548820E-02,8.708725E-03,4.592501E-03,2.279070E-03,1.070080E-03,4.765359E-04,2.001100E-04,7.779320E-05,2.715161E-05,8.140530E-06,1.939678E-06,3.261661E-07,3.497112E-08,1.876887E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
