#,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:26:52', checksum=1907349263, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
102.31334,31.06459,6.984992E-02,1.395348E-01,1.561152E-01,3.181067E-01,4.144970E-02,9.402538E-02
102.31401,31.19949,6.089002E-02,1.213558E-01,1.317714E-01,2.682249E-01,3.936417E-02,8.642671E-02
102.31468,31.33438,5.459743E-02,1.087127E-01,1.140206E-01,2.325696E-01,3.789263E-02,8.123058E-02
102.31537,31.46928,4.966590E-02,9.954523E-02,1.004763E-01,2.065609E-01,3.674014E-02,7.747702E-02
102.31605,31.60418,4.563016E-02,9.220951E-02,8.896468E-02,1.856053E-01,3.582102E-02,7.448015E-02
102.31674,31.73908,4.251507E-02,8.648334E-02,8.016261E-02,1.691916E-01,3.501913E-02,7.199799E-02
102.31744,31.87398,3.989665E-02,8.172453E-02,7.270577E-02,1.556580E-01,3.430994E-02,6.986556E-02
102.31814,32.00888,3.772500E-02,7.775702E-02,6.649215E-02,1.445906E-01,3.364890E-02,6.800283E-02
102.45727,28.90622,3.332534E-02,6.849385E-02,7.134029E-02,1.500586E-01,1.853979E-02,4.377674E-02
102.45808,29.04111,4.416616E-02,8.953951E-02,9.897937E-02,2.053225E-01,2.204419E-02,5.320243E-02
102.45889,29.17601,6.027941E-02,1.207393E-01,1.406028E-01,2.870682E-01,2.712413E-02,6.678059E-02
102.45970,29.31091,8.447818E-02,1.685688E-01,2.035438E-01,4.116068E-01,3.438291E-02,8.815935E-02
102.46052,29.44581,1.181344E-01,2.411651E-01,2.899424E-01,5.981607E-01,4.431334E-02,1.202012E-01
102.46135,29.58071,1.406751E-01,2.808883E-01,3.450523E-01,6.962880E-01,5.235482E-02,1.417400E-01
102.46218,29.71561,1.442557E-01,2.829986E-01,3.537644E-01,7.033542E-01,5.442019E-02,1.414576E-01
102.46302,29.85050,1.371519E-01,2.681145E-01,3.361919E-01,6.678215E-01,5.337697E-02,1.324616E-01
102.46386,29.98540,1.304218E-01,2.530055E-01,3.190769E-01,6.305586E-01,5.265459E-02,1.251281E-01
102.46471,30.12030,1.362429E-01,2.629037E-01,3.332037E-01,6.545320E-01,5.536187E-02,1.323142E-01
102.46557,30.25520,1.625886E-01,3.239868E-01,4.027414E-01,8.106529E-01,6.378594E-02,1.650087E-01
102.46643,30.39010,1.836759E-01,3.700517E-01,4.536960E-01,9.197567E-01,7.213192E-02,1.976299E-01
102.46729,30.52500,1.821750E-01,3.706810E-01,4.492255E-01,9.188537E-01,7.333779E-02,2.031727E-01
102.46817,30.65989,1.695909E-01,3.542958E-01,4.171627E-01,8.753177E-01,6.978700E-02,1.954896E-01
102.46904,30.79479,1.402729E-01,2.967006E-01,3.394903E-01,7.252190E-01,6.182284E-02,1.690291E-01
102.46993,30.92969,1.107651E-01,2.293101E-01,2.636244E-01,5.530685E-01,5.422560E-02,1.382129E-01
102.47082,31.06459,9.135073E-02,1.873737E-01,2.125279E-01,4.427836E-01,4.910815E-02,1.182145E-01
102.47172,31.19949,7.700334E-02,1.545212E-01,1.731335E-01,3.546929E-01,4.544005E-02,1.038413E-01
102.47262,31.33438,6.700669E-02,1.333358E-01,1.465768E-01,2.970314E-01,4.300503E-02,9.478686E-02
102.47353,31.46928,5.996016E-02,1.194424E-01,1.266220E-01,2.578182E-01,4.130339E-02,8.881041E-02
102.47444,31.60418,5.469355E-02,1.089850E-01,1.117221E-01,2.281868E-01,3.996952E-02,8.415189E-02
102.47536,31.73908,5.044514E-02,1.012510E-01,9.983595E-02,2.059973E-01,3.893170E-02,8.076281E-02
102.47629,31.87398,4.691620E-02,9.482929E-02,8.983798E-02,1.878222E-01,3.802884E-02,7.794001E-02
102.47722,32.00888,4.385493E-02,8.943359E-02,8.101619E-02,1.725993E-01,3.725543E-02,7.557742E-02
102.61137,28.90622,3.004688E-02,6.081758E-02,6.235449E-02,1.295708E-01,1.795221E-02,4.129197E-02
102.61237,29.04111,3.848831E-02,7.655840E-02,8.320390E-02,1.692438E-01,2.087828E-02,4.835163E-02
102.61339,29.17601,4.929737E-02,9.684652E-02,1.110074E-01,2.222770E-01,2.462033E-02,5.758453E-02
102.61440,29.31091,6.347173E-02,1.236240E-01,1.480882E-01,2.935501E-01,2.933946E-02,6.977534E-02
102.61543,29.44581,8.142807E-02,1.586641E-01,1.941964E-01,3.849306E-01,3.513306E-02,8.511735E-02
102.61646,29.58071,1.028322E-01,2.018485E-01,2.476292E-01,4.955496E-01,4.146637E-02,1.017252E-01
102.61750,29.71561,1.222436E-01,2.434800E-01,2.995048E-01,6.073309E-01,4.726168E-02,1.157789E-01
102.61855,29.85050,1.282269E-01,2.504345E-01,3.143447E-01,6.256108E-01,5.017791E-02,1.195111E-01
102.61961,29.98540,1.301597E-01,2.505208E-01,3.188453E-01,6.260449E-01,5.219240E-02,1.211154E-01
102.62067,30.12030,1.351125E-01,2.561909E-01,3.306095E-01,6.391848E-01,5.516855E-02,1.273972E-01
102.62174,30.25520,1.471572E-01,2.806844E-01,3.604767E-01,6.973649E-01,6.018855E-02,1.437990E-01
102.62281,30.39010,1.598126E-01,3.087426E-01,3.951398E-01,7.711091E-01,6.600733E-02,1.629399E-01
102.62389,30.52500,1.677423E-01,3.283371E-01,4.141738E-01,8.183430E-01,7.004850E-02,1.766077E-01
102.62499,30.65989,1.729902E-01,3.480860E-01,4.260833E-01,8.636912E-01,7.268540E-02,1.908348E-01
102.62608,30.79479,1.700185E-01,3.538183E-01,4.176336E-01,8.730365E-01,7.227453E-02,1.979391E-01
102.62719,30.92969,1.536509E-01,3.260102E-01,3.738252E-01,8.011900E-01,6.756193E-02,1.849586E-01
102.62830,31.06459,1.273184E-01,2.736768E-01,3.055409E-01,6.632374E-01,6.062720E-02,1.598046E-01
102.62942,31.19949,1.011169E-01,2.062832E-01,2.358083E-01,4.889672E-01,5.418745E-02,1.311115E-01
102.63055,31.33438,8.523435E-02,1.711838E-01,1.940430E-01,3.958880E-01,5.014537E-02,1.153459E-01
102.63169,31.46928,7.459815E-02,1.479339E-01,1.640694E-01,3.321617E-01,4.727078E-02,1.046712E-01
102.63283,31.60418,6.630912E-02,1.316185E-01,1.418554E-01,2.867444E-01,4.518474E-02,9.745748E-02
102.63398,31.73908,6.019835E-02,1.196336E-01,1.244239E-01,2.527402E-01,4.354928E-02,9.197998E-02
102.63514,31.87398,5.557545E-02,1.110006E-01,1.112987E-01,2.281812E-01,4.228452E-02,8.792784E-02
102.63631,32.00888,5.160756E-02,1.039638E-01,9.990741E-02,2.082466E-01,4.125809E-02,8.451699E-02
102.76547,28.90622,2.689824E-02,5.377309E-02,5.397826E-02,1.106075E-01,1.721450E-02,3.877739E-02
102.76667,29.04111,3.310940E-02,6.506746E-02,6.952573E-02,1.399915E-01,1.975276E-02,4.418869E-02
102.76789,29.17601,4.085013E-02,7.900199E-02,8.861593E-02,1.750396E-01,2.263361E-02,5.089400E-02
102.76911,29.31091,5.042007E-02,9.607423E-02,1.128070E-01,2.199105E-01,2.615605E-02,5.863136E-02
102.77034,29.44581,6.230384E-02,1.185636E-01,1.444546E-01,2.807368E-01,3.018841E-02,6.815743E-02
102.77158,29.58071,7.975069E-02,1.558226E-01,1.887829E-01,3.794354E-01,3.528693E-02,8.047250E-02
102.77283,29.71561,1.035908E-01,2.114908E-01,2.492926E-01,5.247435E-01,4.147913E-02,9.735882E-02
102.77408,29.85050,1.192654E-01,2.381981E-01,2.922616E-01,5.962194E-01,4.661062E-02,1.094304E-01
102.77535,29.98540,1.273405E-01,2.474970E-01,3.122886E-01,6.200242E-01,5.040653E-02,1.161559E-01
102.77662,30.12030,1.322254E-01,2.522916E-01,3.238192E-01,6.307980E-01,5.372922E-02,1.221393E-01
102.77791,30.25520,1.374303E-01,2.603043E-01,3.358180E-01,6.482101E-01,5.715613E-02,1.304064E-01
102.77920,30.39010,1.428079E-01,2.692642E-01,3.482016E-01,6.679702E-01,6.068628E-02,1.399313E-01
102.78050,30.52500,1.480085E-01,2.797351E-01,3.613418E-01,6.921335E-01,6.405687E-02,1.495760E-01
102.78181,30.65989,1.595423E-01,3.086858E-01,3.927833E-01,7.683822E-01,6.895177E-02,1.667955E-01
102.78312,30.79479,1.778145E-01,3.611774E-01,4.373308E-01,8.948687E-01,7.514607E-02,1.955521E-01
102.78445,30.92969,1.803113E-01,3.722597E-01,4.427671E-01,9.191114E-01,7.702942E-02,2.079768E-01
102.78579,31.06459,1.656362E-01,3.503921E-01,4.052137E-01,8.598081E-01,7.386763E-02,2.022768E-01
102.78713,31.19949,1.376457E-01,2.863718E-01,3.306544E-01,6.936159E-01,6.687343E-02,1.744798E-01
102.78848,31.33438,1.161088E-01,2.393443E-01,2.746369E-01,5.726006E-01,6.109029E-02,1.511363E-01
102.78985,31.46928,9.673417E-02,1.946830E-01,2.222065E-01,4.540780E-01,5.597188E-02,1.302529E-01
102.79122,31.60418,8.264529E-02,1.635935E-01,1.839408E-01,3.696018E-01,5.225625E-02,1.159562E-01
102.79260,31.73908,7.329706E-02,1.444780E-01,1.577511E-01,3.166162E-01,4.958957E-02,1.070856E-01
102.79399,31.87398,6.638896E-02,1.312249E-01,1.388645E-01,2.795252E-01,4.760947E-02,1.005593E-01
102.79539,32.00888,6.118364E-02,1.216927E-01,1.240016E-01,2.528878E-01,4.607090E-02,9.582411E-02
102.91956,28.90622,2.360928E-02,4.677945E-02,4.559540E-02,9.271261E-02,1.647166E-02,3.629385E-02
102.92097,29.04111,2.869300E-02,5.577799E-02,5.774001E-02,1.149223E-01,1.869806E-02,4.077140E-02
102.92239,29.17601,3.467392E-02,6.611678E-02,7.271031E-02,1.418608E-01,2.111370E-02,4.588353E-02
102.92381,29.31091,4.168383E-02,7.857627E-02,8.996853E-02,1.733209E-01,2.389509E-02,5.189740E-02
102.92525,29.44581,5.069110E-02,9.469373E-02,1.127133E-01,2.167909E-01,2.723182E-02,5.858466E-02
102.92670,29.58071,6.288845E-02,1.191881E-01,1.453664E-01,2.840935E-01,3.104445E-02,6.724191E-02
102.92815,29.71561,8.097353E-02,1.576216E-01,1.922233E-01,3.873246E-01,3.608285E-02,7.926981E-02
102.92962,29.85050,1.054783E-01,2.145144E-01,2.548323E-01,5.352951E-01,4.233428E-02,9.677116E-02
102.93109,29.98540,1.214291E-01,2.398896E-01,2.979656E-01,6.022127E-01,4.771985E-02,1.096551E-01
102.93258,30.12030,1.298434E-01,2.510102E-01,3.184536E-01,6.288184E-01,5.199971E-02,1.180309E-01
102.93408,30.25520,1.345530E-01,2.567373E-01,3.292887E-01,6.412100E-01,5.533588E-02,1.246223E-01
102.93558,30.39010,1.378310E-01,2.606395E-01,3.365116E-01,6.493382E-01,5.821010E-02,1.307164E-01
102.93710,30.52500,1.412060E-01,2.650944E-01,3.438816E-01,6.583616E-01,6.112945E-02,1.373125E-01
102.93863,30.65989,1.479313E-01,2.796629E-01,3.606011E-01,6.920223E-01,6.493420E-02,1.483236E-01
102.94016,30.79479,1.597025E-01,3.090841E-01,3.926707E-01,7.687808E-01,7.033606E-02,1.672098E-01
102.94171,30.92969,1.728191E-01,3.413883E-01,4.250084E-01,8.472167E-01,7.611516E-02,1.893854E-01
102.94327,31.06459,1.872063E-01,3.852617E-01,4.591315E-01,9.494555E-01,8.193027E-02,2.176558E-01
102.94484,31.19949,1.852449E-01,3.872383E-01,4.527600E-01,9.493015E-01,8.299030E-02,2.245270E-01
102.94642,31.33438,1.678952E-01,3.600030E-01,4.081492E-01,8.769658E-01,7.871648E-02,2.144208E-01
102.94801,31.46928,1.311431E-01,2.681745E-01,3.118676E-01,6.425577E-01,6.906781E-02,1.723954E-01
102.94961,31.60418,1.066789E-01,2.107224E-01,2.459738E-01,4.914144E-01,6.208573E-02,1.438462E-01
102.95122,31.73908,9.126180E-02,1.786412E-01,2.051576E-01,4.050613E-01,5.762015E-02,1.277424E-01
102.95284,31.87398,8.100846E-02,1.583416E-01,1.762227E-01,3.493778E-01,5.450378E-02,1.172977E-01
102.95448,32.00888,7.357259E-02,1.436753E-01,1.553922E-01,3.092007E-01,5.215241E-02,1.096581E-01
103.07366,28.90622,2.076276E-02,4.093632E-02,3.836405E-02,7.736780E-02,1.580088E-02,3.415426E-02
103.07527,29.04111,2.484759E-02,4.798311E-02,4.778297E-02,9.462520E-02,1.775040E-02,3.809859E-02
103.07689,29.17601,2.974921E-02,5.641448E-02,5.962323E-02,1.157084E-01,1.991186E-02,4.219574E-02
103.07852,29.31091,3.553146E-02,6.612754E-02,7.408924E-02,1.412723E-01,2.225292E-02,4.696719E-02
103.08016,29.44581,4.231443E-02,7.830654E-02,9.096857E-02,1.726144E-01,2.502277E-02,5.253715E-02
103.08181,29.58071,5.159006E-02,9.512707E-02,1.144333E-01,2.187141E-01,2.823990E-02,5.882402E-02
103.08347,29.71561,6.482346E-02,1.224828E-01,1.500205E-01,2.939137E-01,3.218929E-02,6.789680E-02
103.08515,29.85050,8.498239E-02,1.668864E-01,2.034956E-01,4.130179E-01,3.763573E-02,8.130639E-02
103.08684,29.98540,1.093278E-01,2.178410E-01,2.660820E-01,5.463228E-01,4.394545E-02,9.914872E-02
103.08854,30.12030,1.259293E-01,2.462956E-01,3.093211E-01,6.184465E-01,4.968620E-02,1.129106E-01
103.09025,30.25520,1.333881E-01,2.558313E-01,3.272383E-01,6.410224E-01,5.378334E-02,1.210449E-01
103.09197,30.39010,1.370768E-01,2.597601E-01,3.355436E-01,6.496336E-01,5.677959E-02,1.267117E-01
103.09370,30.52500,1.394651E-01,2.624470E-01,3.403545E-01,6.544089E-01,5.944311E-02,1.314789E-01
103.09545,30.65989,1.419966E-01,2.661763E-01,3.454484E-01,6.609668E-01,6.232407E-02,1.377880E-01
103.09720,30.79479,1.465442E-01,2.746866E-01,3.562085E-01,6.794456E-01,6.603352E-02,1.477364E-01
103.09897,30.92969,1.574192E-01,2.986309E-01,3.857503E-01,7.401639E-01,7.177116E-02,1.648444E-01
103.10075,31.06459,1.830382E-01,3.658444E-01,4.492065E-01,9.052826E-01,8.126503E-02,2.016293E-01
103.10255,31.19949,2.018526E-01,4.071470E-01,4.944108E-01,1.004003E+00,9.005059E-02,2.330918E-01
103.10435,31.33438,2.077222E-01,4.274553E-01,5.085436E-01,1.050467E+00,9.491342E-02,2.575489E-01
103.10617,31.46928,1.824378E-01,3.778715E-01,4.436024E-01,9.183269E-01,8.883791E-02,2.377634E-01
103.10800,31.60418,1.452379E-01,2.904391E-01,3.454040E-01,6.948878E-01,7.777258E-02,1.919771E-01
103.10984,31.73908,1.187972E-01,2.331628E-01,2.768842E-01,5.449923E-01,6.967816E-02,1.618716E-01
103.11169,31.87398,1.023454E-01,1.982013E-01,2.313200E-01,4.528817E-01,6.401971E-02,1.420391E-01
103.11356,32.00888,9.001808E-02,1.736870E-01,1.984876E-01,3.868818E-01,5.994708E-02,1.284079E-01
103.22776,28.90622,1.839642E-02,3.611435E-02,3.231815E-02,6.471850E-02,1.512680E-02,3.220268E-02
103.22956,29.04111,2.167234E-02,4.182105E-02,3.981210E-02,7.851752E-02,1.690239E-02,3.573538E-02
103.23139,29.17601,2.576983E-02,4.872642E-02,4.926300E-02,9.564555E-02,1.891766E-02,3.946290E-02
103.23322,29.31091,3.033457E-02,5.663572E-02,6.033894E-02,1.156387E-01,2.102778E-02,4.345912E-02
103.23507,29.44581,3.606115E-02,6.630388E-02,7.466305E-02,1.416173E-01,2.341501E-02,4.805564E-02
103.23693,29.58071,4.337283E-02,7.955448E-02,9.341434E-02,1.765629E-01,2.621681E-02,5.352734E-02
103.23880,29.71561,5.370607E-02,9.890933E-02,1.197503E-01,2.291425E-01,2.946023E-02,6.018465E-02
103.24068,29.85050,6.924360E-02,1.310330E-01,1.611941E-01,3.169733E-01,3.381567E-02,7.049738E-02
103.24258,29.98540,9.503585E-02,1.919253E-01,2.289100E-01,4.768686E-01,4.012385E-02,8.808789E-02
103.24449,30.12030,1.190602E-01,2.377420E-01,2.926698E-01,5.979676E-01,4.670861E-02,1.064309E-01
103.24642,30.25520,1.303388E-01,2.526141E-01,3.204025E-01,6.345286E-01,5.166259E-02,1.167280E-01
103.24835,30.39010,1.361725E-01,2.592701E-01,3.341214E-01,6.502154E-01,5.527363E-02,1.232144E-01
103.25030,30.52500,1.389211E-01,2.616977E-01,3.398806E-01,6.547973E-01,5.810443E-02,1.277683E-01
103.25227,30.65989,1.401640E-01,2.624108E-01,3.417085E-01,6.542301E-01,6.077737E-02,1.326057E-01
103.25424,30.79479,1.423129E-01,2.650408E-01,3.457645E-01,6.580836E-01,6.390153E-02,1.392191E-01
103.25623,30.92969,1.485990E-01,2.768542E-01,3.612415E-01,6.842478E-01,6.857263E-02,1.508953E-01
103.25824,31.06459,1.621118E-01,3.054525E-01,3.978304E-01,7.568515E-01,7.584301E-02,1.717300E-01
103.26025,31.19949,1.841937E-01,3.518337E-01,4.519205E-01,8.708218E-01,8.610392E-02,2.046239E-01
103.26228,31.33438,2.199963E-01,4.350530E-01,5.431381E-01,1.076729E+00,1.016337E-01,2.598776E-01
103.26433,31.46928,2.342377E-01,4.708308E-01,5.773385E-01,1.158809E+00,1.101782E-01,2.922611E-01
103.26639,31.60418,2.001749E-01,4.008984E-01,4.864752E-01,9.720729E-01,1.015354E-01,2.650642E-01
103.26846,31.73908,1.658173E-01,3.302803E-01,3.994209E-01,7.926590E-01,8.967175E-02,2.240838E-01
103.27054,31.87398,1.367411E-01,2.670437E-01,3.212564E-01,6.305207E-01,7.902312E-02,1.845498E-01
103.27264,32.00888,1.141836E-01,2.197246E-01,2.610498E-01,5.059471E-01,7.125063E-02,1.577451E-01
103.38185,28.90622,1.653625E-02,3.246452E-02,2.811954E-02,5.623495E-02,1.446443E-02,3.047230E-02
103.38386,29.04111,1.932410E-02,3.717774E-02,3.383312E-02,6.648447E-02,1.609799E-02,3.360654E-02
103.38589,29.17601,2.258950E-02,4.278411E-02,4.143566E-02,8.041530E-02,1.793152E-02,3.709997E-02
103.38792,29.31091,2.655229E-02,4.936460E-02,5.052375E-02,9.672843E-02,1.996126E-02,4.066575E-02
103.38998,29.44581,3.121836E-02,5.755248E-02,6.208528E-02,1.179470E-01,2.209639E-02,4.464962E-02
103.39204,29.58071,3.744494E-02,6.822750E-02,7.755139E-02,1.470036E-01,2.456031E-02,4.935757E-02
103.39412,29.71561,4.537939E-02,8.338480E-02,9.872156E-02,1.881649E-01,2.749919E-02,5.512483E-02
103.39622,29.85050,5.780168E-02,1.091872E-01,1.311860E-01,2.581545E-01,3.104462E-02,6.304505E-02
103.39833,29.98540,7.893145E-02,1.595649E-01,1.867186E-01,3.948188E-01,3.626566E-02,7.676597E-02
103.40045,30.12030,1.041914E-01,2.132443E-01,2.518854E-01,5.338167E-01,4.245593E-02,9.416767E-02
103.40259,30.25520,1.206088E-01,2.391050E-01,2.963710E-01,6.012989E-01,4.806546E-02,1.078423E-01
103.40474,30.39010,1.317260E-01,2.545211E-01,3.235932E-01,6.394249E-01,5.290758E-02,1.178220E-01
103.40690,30.52500,1.368459E-01,2.597292E-01,3.354392E-01,6.513206E-01,5.639992E-02,1.240678E-01
103.40909,30.65989,1.388782E-01,2.610328E-01,3.393013E-01,6.525238E-01,5.935150E-02,1.290426E-01
103.41128,30.79479,1.410437E-01,2.634568E-01,3.433453E-01,6.560972E-01,6.254387E-02,1.350471E-01
103.41349,30.92969,1.455447E-01,2.698292E-01,3.532485E-01,6.690309E-01,6.674661E-02,1.439200E-01
103.41572,31.06459,1.541086E-01,2.856027E-01,3.757193E-01,7.052885E-01,7.287411E-02,1.581681E-01
103.41796,31.19949,1.718602E-01,3.175592E-01,4.215487E-01,7.880375E-01,8.212558E-02,1.828954E-01
103.42022,31.33438,2.095474E-01,3.967301E-01,5.157226E-01,9.811534E-01,9.836283E-02,2.319632E-01
