#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T21:05:26', checksum=4195901245, kind='mean', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.79163,29.10646,0.00000,1.671443E-02,1.085050E-02,6.583315E-03,3.728704E-03,1.968185E-03,9.651689E-04,4.391587E-04,1.862283E-04,7.472892E-05,2.939680E-05,1.213654E-05,5.536162E-06,2.727251E-06,1.320233E-06,5.822392E-07,2.238433E-07,7.164857E-08,1.762602E-08,2.505307E-09,3.406431E-11
101.79183,29.24136,0.00000,1.868557E-02,1.231361E-02,7.598949E-03,4.383753E-03,2.360165E-03,1.182525E-03,5.504694E-04,2.387497E-04,9.773739E-05,3.878490E-05,1.570707E-05,6.834877E-06,3.197597E-06,1.493969E-06,6.412280E-07,2.410789E-07,7.574503E-08,1.833192E-08,2.571137E-09,3.425416E-11
101.79204,29.37626,0.00000,2.024174E-02,1.356613E-02,8.529491E-03,5.017951E-03,2.755785E-03,1.408346E-03,6.680503E-04,2.940919E-04,1.213470E-04,4.797201E-05,1.888333E-05,7.817692E-06,3.473331E-06,1.572517E-06,6.621415E-07,2.453923E-07,7.630065E-08,1.837110E-08,2.573839E-09,3.434530E-11
101.79224,29.51115,0.00000,2.222412E-02,1.508206E-02,9.620587E-03,5.749260E-03,3.209452E-03,1.668824E-03,8.067014E-04,3.627441E-04,1.535621E-04,6.287282E-05,2.577153E-05,1.106687E-05,5.021845E-06,2.291074E-06,9.628928E-07,3.536366E-07,1.082922E-07,2.517420E-08,3.209233E-09,3.625544E-11
101.79245,29.64605,0.00000,2.370247E-02,1.633998E-02,1.061333E-02,6.468595E-03,3.684596E-03,1.954183E-03,9.619566E-04,4.387718E-04,1.866009E-04,7.570646E-05,3.013957E-05,1.232335E-05,5.314681E-06,2.350787E-06,9.774674E-07,3.564937E-07,1.086740E-07,2.521079E-08,3.211256E-09,3.633938E-11
101.79266,29.78095,0.00000,2.508086E-02,1.756398E-02,1.162723E-02,7.242166E-03,4.222947E-03,2.294131E-03,1.156123E-03,5.388043E-04,2.322340E-04,9.419547E-05,3.683691E-05,1.439234E-05,5.846970E-06,2.463208E-06,1.003645E-06,3.615968E-07,1.092929E-07,2.525780E-08,3.213533E-09,3.642531E-11
101.79287,29.91585,0.00000,2.624837E-02,1.861333E-02,1.251047E-02,7.929664E-03,4.712997E-03,2.612825E-03,1.345985E-03,6.430960E-04,2.857110E-04,1.205715E-04,4.990181E-05,2.088028E-05,9.010751E-06,3.922516E-06,1.613576E-06,5.744374E-07,1.665284E-07,3.557312E-08,3.899650E-09,3.793588E-11
101.79308,30.05075,0.00000,2.717206E-02,1.944366E-02,1.321053E-02,8.475931E-03,5.103223E-03,2.865894E-03,1.494435E-03,7.215958E-04,3.228628E-04,1.359879E-04,5.560910E-05,2.270603E-05,9.496235E-06,4.020846E-06,1.631663E-06,5.780144E-07,1.670466E-07,3.562733E-08,3.901837E-09,3.801648E-11
101.79330,30.18565,0.00000,2.780219E-02,1.998145E-02,1.363496E-02,8.781909E-03,5.302899E-03,2.982758E-03,1.555622E-03,7.498469E-04,3.342608E-04,1.399523E-04,5.678299E-05,2.299101E-05,9.549783E-06,4.029933E-06,1.634135E-06,5.789877E-07,1.673154E-07,3.567128E-08,3.903780E-09,3.806544E-11
101.79351,30.32055,0.00000,2.809812E-02,2.018028E-02,1.373497E-02,8.800742E-03,5.271187E-03,2.930884E-03,1.505193E-03,7.109157E-04,3.086844E-04,1.252554E-04,4.911918E-05,1.930527E-05,7.948245E-06,3.398253E-06,1.404094E-06,5.065581E-07,1.492345E-07,3.249881E-08,3.683592E-09,3.643852E-11
