#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T16:57:54', checksum=456785265, kind='mean', investigation_time=1.0, imt='SA(0.1)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,6.998198E-02,4.277025E-02,2.495803E-02,1.393139E-02,7.441270E-03,3.794952E-03,1.839298E-03,8.387315E-04,3.543919E-04,1.353562E-04,4.500209E-05,1.240208E-05,2.667454E-06,3.702751E-07,3.923403E-08,6.912196E-09,1.162517E-09,1.805543E-10,4.409861E-11,1.448763E-11
101.99519,29.04111,0.00000,6.706763E-02,4.180109E-02,2.512739E-02,1.460559E-02,8.201594E-03,4.435800E-03,2.294138E-03,1.124667E-03,5.154911E-04,2.166308E-04,8.136799E-05,2.636421E-05,7.179342E-06,1.583833E-06,2.888625E-07,6.335128E-08,1.258407E-08,2.553733E-09,4.548877E-10,7.448997E-11
101.99538,29.17601,0.00000,6.601153E-02,4.231485E-02,2.641675E-02,1.608680E-02,9.532453E-03,5.464267E-03,3.004967E-03,1.571474E-03,7.734391E-04,3.538262E-04,1.483654E-04,5.631790E-05,1.925274E-05,6.086621E-06,1.833358E-06,5.762902E-07,1.655804E-07,4.174156E-08,1.108430E-08,2.814519E-09
101.99559,29.31091,0.00000,6.675975E-02,4.430711E-02,2.884517E-02,1.841832E-02,1.147690E-02,6.927612E-03,4.010083E-03,2.208119E-03,1.148489E-03,5.602133E-04,2.550664E-04,1.085198E-04,4.346227E-05,1.691750E-05,6.586476E-06,2.573667E-06,9.624172E-07,3.103605E-07,8.325208E-08,1.930893E-08
101.99580,29.44581,0.00000,6.911028E-02,4.767523E-02,3.237124E-02,2.157741E-02,1.403158E-02,8.826418E-03,5.313410E-03,3.032575E-03,1.626893E-03,8.145024E-04,3.776013E-04,1.611571E-04,6.319232E-05,2.286899E-05,7.823331E-06,2.571303E-06,8.333732E-07,2.344181E-07,6.085220E-08,1.406531E-08
101.99600,29.58071,0.00000,7.318454E-02,5.247424E-02,3.702674E-02,2.560869E-02,1.724429E-02,1.120558E-02,6.954000E-03,4.074216E-03,2.231473E-03,1.130988E-03,5.247473E-04,2.201039E-04,8.258643E-05,2.713677E-05,7.761308E-06,1.944229E-06,4.786045E-07,1.240519E-07,3.079501E-08,6.669160E-09
101.99621,29.71560,0.00000,7.871474E-02,5.848619E-02,4.265618E-02,3.041158E-02,2.106264E-02,1.405759E-02,8.948098E-03,5.372140E-03,3.004386E-03,1.547406E-03,7.255210E-04,3.048969E-04,1.129157E-04,3.592232E-05,9.327547E-06,1.871803E-06,2.763366E-07,5.963226E-08,1.390272E-08,2.850315E-09
101.99641,29.85050,0.00000,8.616283E-02,6.629885E-02,4.991239E-02,3.663667E-02,2.609721E-02,1.791398E-02,1.174726E-02,7.278233E-03,4.207920E-03,2.240760E-03,1.085091E-03,4.708871E-04,1.796268E-04,5.893167E-05,1.580034E-05,3.139411E-06,3.584782E-07,2.745891E-08,6.009254E-09,1.208269E-09
101.99663,29.98540,0.00000,9.312484E-02,7.365170E-02,5.681611E-02,4.263095E-02,3.101166E-02,2.175650E-02,1.460714E-02,9.292847E-03,5.535270E-03,3.044413E-03,1.526020E-03,6.860225E-04,2.714629E-04,9.250775E-05,2.628582E-05,5.646447E-06,7.502854E-07,2.431902E-08,2.460915E-09,4.567687E-10
101.99684,30.12030,0.00000,9.761518E-02,7.829801E-02,6.110822E-02,4.629225E-02,3.395637E-02,2.401469E-02,1.626145E-02,1.044659E-02,6.295287E-03,3.508835E-03,1.784139E-03,8.142160E-04,3.278071E-04,1.137721E-04,3.316572E-05,7.464211E-06,1.083143E-06,4.157328E-08,1.883866E-09,3.150287E-10
