#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:48:51', checksum=3706478742, kind='mean', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,1.878196E-02,1.072668E-02,5.630398E-03,2.674412E-03,1.129666E-03,4.156332E-04,1.296404E-04,3.287052E-05,6.396064E-06,8.854856E-07,1.029469E-07,2.032191E-08,4.065552E-09,6.799430E-10,1.015016E-10,2.421596E-11,7.499890E-12,1.809330E-12,2.517986E-13,1.865175E-14
101.99519,29.04111,0.00000,1.724309E-02,9.783817E-03,5.094612E-03,2.396780E-03,1.001416E-03,3.643350E-04,1.127705E-04,2.881831E-05,6.047548E-06,1.138544E-06,2.733552E-07,8.477175E-08,2.397522E-08,5.882955E-09,1.270512E-09,2.329399E-10,4.053269E-11,1.013656E-11,2.345235E-12,3.694822E-13
101.99538,29.17601,0.00000,1.570695E-02,8.845865E-03,4.568207E-03,2.130503E-03,8.834632E-04,3.209225E-04,1.010642E-04,2.786387E-05,7.443162E-06,2.371099E-06,9.729223E-07,4.156058E-07,1.654375E-07,6.040583E-08,1.993975E-08,5.883154E-09,1.555099E-09,3.308498E-10,4.994327E-11,4.341527E-12
101.99559,29.31091,0.00000,1.415828E-02,7.930368E-03,4.071413E-03,1.889638E-03,7.836778E-04,2.889781E-04,9.628999E-05,3.105852E-05,1.142291E-05,5.284046E-06,2.772105E-06,1.443588E-06,7.121932E-07,3.253986E-07,1.342510E-07,4.846206E-08,1.471988E-08,3.513612E-09,5.457296E-10,2.703460E-11
101.99580,29.44581,0.00000,1.256138E-02,7.012440E-03,3.587006E-03,1.660996E-03,6.911242E-04,2.594058E-04,9.076938E-05,3.226948E-05,1.328628E-05,6.432992E-06,3.280695E-06,1.620310E-06,7.499885E-07,3.202036E-07,1.241747E-07,4.285295E-08,1.287112E-08,3.215190E-09,5.890516E-10,6.552592E-11
101.99600,29.58071,0.00000,1.098133E-02,6.105577E-03,3.114412E-03,1.442287E-03,6.039759E-04,2.309495E-04,8.374506E-05,3.114594E-05,1.303536E-05,6.063215E-06,2.854544E-06,1.294023E-06,5.476774E-07,2.127849E-07,7.506586E-08,2.366984E-08,6.494620E-09,1.488698E-09,2.526785E-10,2.483969E-11
101.99621,29.71560,0.00000,9.557143E-03,5.293728E-03,2.693827E-03,1.249060E-03,5.275263E-04,2.058384E-04,7.705734E-05,2.935095E-05,1.207398E-05,5.241272E-06,2.224777E-06,9.094471E-07,3.479216E-07,1.219561E-07,3.895929E-08,1.129094E-08,2.901049E-09,6.498009E-10,1.177830E-10,1.547085E-11
101.99641,29.85050,0.00000,8.239297E-03,4.559400E-03,2.323043E-03,1.083956E-03,4.652053E-04,1.867448E-04,7.242212E-05,2.813669E-05,1.126479E-05,4.508837E-06,1.696516E-06,6.136407E-07,2.101808E-07,6.594470E-08,1.908089E-08,5.152563E-09,1.310493E-09,3.091771E-10,6.752376E-11,1.107614E-11
101.99663,29.98540,0.00000,6.955252E-03,3.869838E-03,1.991872E-03,9.469560E-04,4.191943E-04,1.757814E-04,7.135283E-05,2.837566E-05,1.109195E-05,4.097463E-06,1.360161E-06,4.276333E-07,1.296361E-07,3.580601E-08,9.125232E-09,2.209526E-09,5.255371E-10,1.205992E-10,2.504053E-11,3.668066E-12
101.99684,30.12030,0.00000,5.884427E-03,3.298895E-03,1.724790E-03,8.430861E-04,3.895738E-04,1.725274E-04,7.372219E-05,3.020342E-05,1.173836E-05,4.140985E-06,1.278039E-06,3.693952E-07,1.064911E-07,2.870990E-08,7.122010E-09,1.650774E-09,3.601429E-10,7.245060E-11,1.521783E-11,3.184564E-12
101.99706,30.25520,0.00000,5.038263E-03,2.856970E-03,1.524276E-03,7.701500E-04,3.728469E-04,1.742670E-04,7.829053E-05,3.312786E-05,1.300385E-05,4.552641E-06,1.401251E-06,4.127974E-07,1.298537E-07,4.138712E-08,1.265585E-08,3.659913E-09,9.639615E-10,2.163801E-10,3.748835E-11,4.774625E-12
101.99727,30.39010,0.00000,4.298939E-03,2.500273E-03,1.380129E-03,7.284161E-04,3.707602E-04,1.817622E-04,8.460532E-05,3.643535E-05,1.423558E-05,4.842706E-06,1.412132E-06,3.754449E-07,1.049656E-07,3.076948E-08,8.578210E-09,2.265059E-09,5.722418E-10,1.377221E-10,3.036116E-11,4.833578E-12
101.99749,30.52500,0.00000,3.764296E-03,2.253884E-03,1.292117E-03,7.128991E-04,3.794220E-04,1.930277E-04,9.200124E-05,3.996884E-05,1.546459E-05,5.095436E-06,1.384595E-06,3.129300E-07,6.755012E-08,1.650883E-08,3.966806E-09,8.940372E-10,1.910309E-10,3.805900E-11,6.292411E-12,6.459278E-13
101.99770,30.65989,0.00000,3.533147E-03,2.185981E-03,1.297537E-03,7.409968E-04,4.063305E-04,2.113961E-04,1.021369E-04,4.457033E-05,1.714874E-05,5.562822E-06,1.451216E-06,2.897543E-07,4.528565E-08,7.833351E-09,1.603055E-09,3.106713E-10,5.828882E-11,1.031353E-11,1.530442E-12,1.796341E-13
101.99792,30.79479,0.00000,3.600613E-03,2.297000E-03,1.397118E-03,8.118028E-04,4.498632E-04,2.354006E-04,1.142744E-04,5.019484E-05,1.942743E-05,6.348490E-06,1.660825E-06,3.218935E-07,3.954164E-08,3.589767E-09,4.885687E-10,8.835233E-11,1.858080E-11,4.637624E-12,9.839907E-13,1.316725E-13
101.99815,30.92969,0.00000,3.980080E-03,2.555360E-03,1.564304E-03,9.126149E-04,5.065171E-04,2.652788E-04,1.290517E-04,5.711938E-05,2.243641E-05,7.513193E-06,2.039680E-06,4.158801E-07,5.277218E-08,3.244269E-09,1.294400E-10,2.927225E-11,9.019452E-12,2.574274E-12,5.712097E-13,6.883383E-14
101.99837,31.06459,0.00000,4.871877E-03,3.074585E-03,1.849127E-03,1.060674E-03,5.804908E-04,3.014928E-04,1.466959E-04,6.547890E-05,2.621841E-05,9.069799E-06,2.593079E-06,5.741355E-07,8.537297E-08,6.410186E-09,4.335932E-11,1.215639E-11,3.824829E-12,1.031286E-12,2.039480E-13,9.214851E-15
101.99859,31.19949,0.00000,5.928911E-03,3.697987E-03,2.191509E-03,1.237022E-03,6.671249E-04,3.431460E-04,1.667881E-04,7.516960E-05,3.073706E-05,1.101337E-05,3.321572E-06,8.005098E-07,1.385566E-07,1.424686E-08,6.350637E-10,4.659828E-12,1.416756E-12,4.001244E-13,8.626433E-14,1.176836E-14
101.99882,31.33438,0.00000,6.926488E-03,4.316322E-03,2.546093E-03,1.425607E-03,7.615979E-04,3.890607E-04,1.890857E-04,8.605087E-05,3.592237E-05,1.332157E-05,4.228838E-06,1.101965E-06,2.177036E-07,2.862987E-08,2.254235E-09,3.047340E-12,1.153411E-12,3.752554E-13,1.031397E-13,1.576517E-14
101.99905,31.46928,0.00000,7.924508E-03,4.940938E-03,2.911522E-03,1.624755E-03,8.636857E-04,4.392907E-04,2.135348E-04,9.802408E-05,4.170040E-05,1.595992E-05,5.311115E-06,1.483969E-06,3.288703E-07,5.274548E-08,5.807448E-09,1.396606E-10,4.818368E-14,1.110223E-16,0.000000E+00,0.000000E+00
101.99928,31.60418,0.00000,9.003582E-03,5.606622E-03,3.297377E-03,1.834429E-03,9.713424E-04,4.927102E-04,2.396986E-04,1.108811E-04,4.796228E-05,1.888697E-05,6.558248E-06,1.948819E-06,4.761029E-07,8.968814E-08,1.243776E-08,1.033603E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99950,31.73908,0.00000,1.008549E-02,6.284916E-03,3.695538E-03,2.053085E-03,1.084485E-03,5.489106E-04,2.672625E-04,1.244194E-04,5.458079E-05,2.200787E-05,7.917013E-06,2.472220E-06,6.490532E-07,1.363488E-07,2.172438E-08,2.398253E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99973,31.87398,0.00000,1.119863E-02,6.986525E-03,4.110448E-03,2.282688E-03,1.203996E-03,6.083598E-04,2.961320E-04,1.383874E-04,6.129224E-05,2.514177E-05,9.269526E-06,2.985842E-06,8.133662E-07,1.785038E-07,2.878576E-08,2.736944E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
101.99997,32.00888,0.00000,1.222131E-02,7.650684E-03,4.512312E-03,2.508481E-03,1.322358E-03,6.671728E-04,3.245505E-04,1.519975E-04,6.773655E-05,2.807086E-05,1.049053E-05,3.423719E-06,9.408527E-07,2.054820E-07,3.084635E-08,1.876887E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
102.14908,28.90622,0.00000,2.238750E-02,1.295866E-02,6.918824E-03,3.358976E-03,1.458889E-03,5.561177E-04,1.815975E-04,4.897449E-05,1.035968E-05,1.582971E-06,1.668371E-07,2.321622E-08,4.517614E-09,6.974515E-10,8.124579E-11,1.203015E-11,2.710165E-12,5.053735E-13,6.461498E-14,3.996803E-15
