#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:48:51', checksum=3706478742, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
101.99498,28.90622,0.00000,2.345839E-02,1.221579E-02,5.886626E-03,2.596108E-03,1.033091E-03,3.651094E-04,1.131713E-04,3.053211E-05,7.264711E-06,1.614722E-06,3.622005E-07,7.994963E-08,1.438358E-08,2.299108E-09,3.328881E-10,6.638290E-11,2.126643E-11,5.366152E-12,8.593126E-13,6.850076E-14
101.99519,29.04111,0.00000,2.011669E-02,1.041781E-02,5.005633E-03,2.212434E-03,8.928333E-04,3.286074E-04,1.120336E-04,3.678644E-05,1.225356E-05,4.217841E-06,1.420554E-06,4.221084E-07,1.040612E-07,2.135584E-08,4.180350E-09,7.305327E-10,1.161949E-10,2.550105E-11,5.704659E-12,6.825651E-13
101.99538,29.17601,0.00000,1.707024E-02,8.826648E-03,4.262539E-03,1.919150E-03,8.114575E-04,3.309452E-04,1.367524E-04,6.000960E-05,2.793065E-05,1.306363E-05,5.753278E-06,2.280338E-06,7.942680E-07,2.368049E-07,6.202687E-08,1.638395E-08,4.126036E-09,8.655868E-10,1.281092E-10,8.774648E-12
101.99559,29.31091,0.00000,1.439971E-02,7.475435E-03,3.665549E-03,1.712181E-03,7.828098E-04,3.675814E-04,1.857899E-04,1.013401E-04,5.693323E-05,3.122649E-05,1.611930E-05,7.674817E-06,3.321235E-06,1.286985E-06,4.336812E-07,1.222700E-07,2.922140E-08,5.353425E-09,6.094601E-10,3.741751E-11
101.99580,29.44581,0.00000,1.211005E-02,6.359107E-03,3.194896E-03,1.563802E-03,7.723605E-04,4.003607E-04,2.209969E-04,1.263321E-04,7.123920E-05,3.806716E-05,1.875211E-05,8.353724E-06,3.318318E-06,1.153942E-06,3.426966E-07,9.215407E-08,2.196068E-08,4.271446E-09,5.485208E-10,3.931089E-11
101.99600,29.58071,0.00000,1.018252E-02,5.446223E-03,2.822093E-03,1.446223E-03,7.548599E-04,4.094370E-04,2.292796E-04,1.282210E-04,6.882814E-05,3.438293E-05,1.561954E-05,6.334999E-06,2.258766E-06,6.961329E-07,1.889670E-07,4.797439E-08,1.067968E-08,1.918020E-09,2.355315E-10,1.716893E-11
101.99621,29.71560,0.00000,8.611965E-03,4.705986E-03,2.515035E-03,1.338918E-03,7.235447E-04,3.985000E-04,2.200015E-04,1.180005E-04,5.959877E-05,2.763796E-05,1.151952E-05,4.238356E-06,1.351943E-06,3.726479E-07,9.374792E-08,2.216233E-08,4.653734E-09,8.389669E-10,1.197422E-10,1.331857E-11
101.99641,29.85050,0.00000,7.341632E-03,4.111478E-03,2.265575E-03,1.245369E-03,6.885737E-04,3.799248E-04,2.046571E-04,1.047224E-04,4.964728E-05,2.132990E-05,8.151456E-06,2.715146E-06,7.741389E-07,1.921115E-07,4.457122E-08,9.812557E-09,2.000374E-09,3.785440E-10,6.447887E-11,7.719048E-12
101.99663,29.98540,0.00000,6.301520E-03,3.632452E-03,2.066697E-03,1.170036E-03,6.586528E-04,3.627639E-04,1.907810E-04,9.350861E-05,4.183806E-05,1.675858E-05,5.897741E-06,1.781131E-06,4.551238E-07,1.013239E-07,2.123253E-08,4.154044E-09,7.722355E-10,1.371203E-10,2.143374E-11,2.353895E-12
101.99684,30.12030,0.00000,5.479916E-03,3.258414E-03,1.914989E-03,1.115492E-03,6.391265E-04,3.528101E-04,1.831108E-04,8.751057E-05,3.788659E-05,1.465193E-05,4.981172E-06,1.458481E-06,3.645592E-07,8.033582E-08,1.676256E-08,3.194583E-09,5.422568E-10,8.148793E-11,1.360823E-11,2.111089E-12
101.99706,30.25520,0.00000,4.844214E-03,2.961683E-03,1.790775E-03,1.069691E-03,6.235336E-04,3.466081E-04,1.796259E-04,8.537196E-05,3.685920E-05,1.438550E-05,5.051814E-06,1.591146E-06,4.483040E-07,1.157337E-07,2.888659E-08,6.924230E-09,1.495793E-09,2.713315E-10,3.961931E-11,4.652168E-12
