#,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T16:57:54', checksum=456785265, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
101.99792,30.79479,4.045300E-02,7.701883E-02,7.843239E-02,1.538963E-01,3.171580E-02,6.289404E-02
101.99815,30.92969,3.752049E-02,7.119994E-02,7.058386E-02,1.386003E-01,3.029313E-02,5.980606E-02
101.99837,31.06459,3.444826E-02,6.546180E-02,6.303518E-02,1.238933E-01,2.894648E-02,5.695124E-02
101.99859,31.19949,3.172865E-02,6.048262E-02,5.653128E-02,1.114473E-01,2.771330E-02,5.439883E-02
101.99882,31.33438,2.947901E-02,5.647421E-02,5.107363E-02,1.013137E-01,2.663957E-02,5.222097E-02
101.99905,31.46928,2.771269E-02,5.355759E-02,4.647202E-02,9.307382E-02,2.572462E-02,5.046334E-02
101.99927,31.60418,2.621819E-02,5.116082E-02,4.289095E-02,8.708455E-02,2.501135E-02,4.918845E-02
101.99950,31.73908,2.483855E-02,4.900785E-02,3.984617E-02,8.203261E-02,2.439363E-02,4.810588E-02
101.99974,31.87398,2.357978E-02,4.703619E-02,3.702372E-02,7.739668E-02,2.381636E-02,4.709433E-02
101.99997,32.00888,2.246767E-02,4.530769E-02,3.438979E-02,7.322208E-02,2.328297E-02,4.617225E-02
102.14908,28.90622,2.380880E-02,4.378343E-02,4.072170E-02,7.862744E-02,2.249996E-02,4.141003E-02
102.14948,29.04111,2.549728E-02,4.873052E-02,4.470321E-02,9.069786E-02,2.333329E-02,4.375909E-02
102.14989,29.17601,2.841745E-02,5.652845E-02,5.221616E-02,1.106562E-01,2.459298E-02,4.730782E-02
102.15029,29.31091,3.292325E-02,6.800938E-02,6.348316E-02,1.399827E-01,2.654581E-02,5.256491E-02
102.15070,29.44581,3.907278E-02,8.094699E-02,7.887226E-02,1.728940E-01,2.908419E-02,5.896103E-02
102.15112,29.58071,4.604802E-02,9.335928E-02,9.674791E-02,2.052535E-01,3.245036E-02,6.685849E-02
102.15153,29.71561,5.449492E-02,1.069578E-01,1.172561E-01,2.378697E-01,3.700207E-02,7.661368E-02
102.15195,29.85050,6.366213E-02,1.218339E-01,1.411644E-01,2.774492E-01,4.222798E-02,8.753020E-02
102.15237,29.98540,7.932902E-02,1.501505E-01,1.789732E-01,3.454993E-01,5.015804E-02,1.046136E-01
102.15280,30.12030,8.861615E-02,1.665006E-01,2.042930E-01,3.917407E-01,5.465413E-02,1.132269E-01
102.15322,30.25520,8.283037E-02,1.559388E-01,1.880091E-01,3.613730E-01,5.224366E-02,1.073768E-01
102.15366,30.39010,7.121976E-02,1.336441E-01,1.568681E-01,3.028330E-01,4.673215E-02,9.499465E-02
102.15409,30.52500,6.118654E-02,1.149645E-01,1.312205E-01,2.530909E-01,4.230648E-02,8.480481E-02
102.15452,30.65989,5.359001E-02,1.005108E-01,1.107358E-01,2.139631E-01,3.875862E-02,7.691677E-02
102.15496,30.79479,4.825692E-02,9.038900E-02,9.735676E-02,1.879344E-01,3.633950E-02,7.172810E-02
102.15541,30.92969,4.360672E-02,8.187427E-02,8.530182E-02,1.649151E-01,3.405857E-02,6.684845E-02
102.15585,31.06459,3.968367E-02,7.482164E-02,7.536647E-02,1.462276E-01,3.206715E-02,6.269023E-02
102.15630,31.19949,3.635780E-02,6.840843E-02,6.667296E-02,1.296351E-01,3.044306E-02,5.936832E-02
102.15675,31.33438,3.367412E-02,6.388188E-02,6.023827E-02,1.182045E-01,2.924609E-02,5.705657E-02
102.15721,31.46928,3.161819E-02,6.055079E-02,5.536237E-02,1.098185E-01,2.833783E-02,5.535701E-02
102.15766,31.60418,2.986854E-02,5.791366E-02,5.104513E-02,1.030611E-01,2.756482E-02,5.400225E-02
102.15812,31.73908,2.824346E-02,5.541933E-02,4.684401E-02,9.601878E-02,2.681763E-02,5.269785E-02
102.15859,31.87398,2.676637E-02,5.312382E-02,4.317463E-02,8.985898E-02,2.607203E-02,5.139103E-02
102.15905,32.00888,2.537294E-02,5.096718E-02,4.010849E-02,8.474388E-02,2.541037E-02,5.026393E-02
102.30318,28.90622,2.661918E-02,4.775880E-02,4.676015E-02,8.745753E-02,2.418834E-02,4.407419E-02
102.30378,29.04111,2.806740E-02,5.266449E-02,5.041552E-02,9.938823E-02,2.500886E-02,4.650371E-02
102.30439,29.17601,3.110234E-02,6.047568E-02,5.826258E-02,1.198761E-01,2.645883E-02,5.049584E-02
102.30500,29.31091,3.653889E-02,7.311600E-02,7.218678E-02,1.520873E-01,2.866278E-02,5.642431E-02
102.30561,29.44581,4.464873E-02,9.021856E-02,9.293044E-02,1.971644E-01,3.220036E-02,6.530414E-02
102.30623,29.58071,5.628836E-02,1.116028E-01,1.220277E-01,2.510899E-01,3.789674E-02,7.821624E-02
102.30686,29.71561,7.168338E-02,1.371688E-01,1.604287E-01,3.158233E-01,4.593056E-02,9.575231E-02
102.30748,29.85050,9.186409E-02,1.700698E-01,2.122202E-01,4.026129E-01,5.770196E-02,1.196991E-01
102.30812,29.98540,1.113497E-01,2.027440E-01,2.601562E-01,4.797195E-01,6.930938E-02,1.433510E-01
102.30875,30.12030,1.458571E-01,2.638485E-01,3.452119E-01,6.382427E-01,8.273865E-02,1.715602E-01
102.30940,30.25520,1.226248E-01,2.258634E-01,2.911981E-01,5.465835E-01,7.154354E-02,1.476822E-01
102.31004,30.39010,9.630212E-02,1.778271E-01,2.209197E-01,4.186475E-01,5.945971E-02,1.207297E-01
102.31069,30.52500,7.722467E-02,1.433613E-01,1.706955E-01,3.241750E-01,5.088860E-02,1.018845E-01
102.31135,30.65989,6.647616E-02,1.230128E-01,1.439573E-01,2.732068E-01,4.579873E-02,9.064437E-02
102.31200,30.79479,5.794867E-02,1.076081E-01,1.209603E-01,2.302388E-01,4.173460E-02,8.192740E-02
102.31267,30.92969,5.120369E-02,9.461070E-02,1.037172E-01,1.973388E-01,3.849249E-02,7.515056E-02
102.31334,31.06459,4.559653E-02,8.462609E-02,8.930919E-02,1.705378E-01,3.576082E-02,6.947108E-02
102.31401,31.19949,4.178730E-02,7.816977E-02,7.967164E-02,1.533620E-01,3.382286E-02,6.564514E-02
102.31468,31.33438,3.908573E-02,7.374064E-02,7.277372E-02,1.411424E-01,3.247494E-02,6.305706E-02
102.31537,31.46928,3.655776E-02,6.943696E-02,6.611550E-02,1.300324E-01,3.128407E-02,6.090723E-02
102.31605,31.60418,3.414015E-02,6.573495E-02,6.031463E-02,1.205817E-01,3.022280E-02,5.904139E-02
102.31674,31.73908,3.196233E-02,6.235972E-02,5.514727E-02,1.120343E-01,2.924394E-02,5.732368E-02
102.31744,31.87398,3.007987E-02,5.944502E-02,5.049263E-02,1.045918E-01,2.838074E-02,5.583210E-02
102.31814,32.00888,2.853057E-02,5.706221E-02,4.655950E-02,9.810433E-02,2.765538E-02,5.460595E-02
102.45727,28.90622,2.991594E-02,5.264759E-02,5.516184E-02,9.983647E-02,2.589105E-02,4.672046E-02
102.45808,29.04111,3.060577E-02,5.597391E-02,5.622438E-02,1.071896E-01,2.670070E-02,4.912417E-02
102.45889,29.17601,3.353487E-02,6.365310E-02,6.359829E-02,1.269102E-01,2.808241E-02,5.327059E-02
102.45970,29.31091,3.935412E-02,7.669737E-02,7.868565E-02,1.601859E-01,3.057061E-02,5.975347E-02
102.46052,29.44581,4.933117E-02,9.648447E-02,1.046707E-01,2.119266E-01,3.514451E-02,7.099676E-02
102.46135,29.58071,6.631880E-02,1.272746E-01,1.480538E-01,2.920923E-01,4.354087E-02,8.993822E-02
102.46218,29.71561,9.769212E-02,1.796167E-01,2.258807E-01,4.257151E-01,6.067769E-02,1.260295E-01
102.46302,29.85050,1.542695E-01,2.711266E-01,3.678262E-01,6.559655E-01,9.413096E-02,1.928096E-01
102.46386,29.98540,2.205649E-01,3.746432E-01,5.354375E-01,9.210030E-01,1.350365E-01,2.702909E-01
102.46471,30.12030,1.786634E-01,3.087067E-01,4.294323E-01,7.584475E-01,1.099904E-01,2.213719E-01
102.46557,30.25520,1.868102E-01,3.319647E-01,4.500364E-01,8.183723E-01,1.041733E-01,2.126296E-01
102.46643,30.39010,1.318278E-01,2.382416E-01,3.120460E-01,5.775633E-01,7.753462E-02,1.566087E-01
102.46729,30.52500,1.035939E-01,1.868877E-01,2.366388E-01,4.385284E-01,6.441437E-02,1.283101E-01
102.46817,30.65989,8.370811E-02,1.528686E-01,1.869293E-01,3.478699E-01,5.540868E-02,1.091404E-01
102.46904,30.79479,6.991013E-02,1.274650E-01,1.508413E-01,2.834618E-01,4.842640E-02,9.459227E-02
102.46993,30.92969,5.967775E-02,1.095477E-01,1.244135E-01,2.338826E-01,4.331882E-02,8.408626E-02
102.47082,31.06459,5.376822E-02,9.868617E-02,1.088349E-01,2.059580E-01,4.034070E-02,7.810348E-02
102.47172,31.19949,4.936492E-02,9.100913E-02,9.780431E-02,1.855232E-01,3.836285E-02,7.427410E-02
102.47262,31.33438,4.529668E-02,8.435120E-02,8.743977E-02,1.676558E-01,3.638612E-02,7.038548E-02
102.47353,31.46928,4.206790E-02,7.953207E-02,7.931610E-02,1.546866E-01,3.475626E-02,6.750395E-02
102.47444,31.60418,3.909193E-02,7.498592E-02,7.167999E-02,1.423279E-01,3.324756E-02,6.482778E-02
102.47536,31.73908,3.631527E-02,7.046502E-02,6.452062E-02,1.303601E-01,3.192461E-02,6.250066E-02
102.47629,31.87398,3.387581E-02,6.664526E-02,5.866672E-02,1.206162E-01,3.082139E-02,6.061069E-02
102.47722,32.00888,3.200336E-02,6.385059E-02,5.418549E-02,1.133828E-01,2.996276E-02,5.923177E-02
102.61137,28.90622,3.396035E-02,5.804306E-02,6.537454E-02,1.149730E-01,2.760682E-02,4.950185E-02
102.61237,29.04111,3.352798E-02,5.949860E-02,6.316891E-02,1.159624E-01,2.817876E-02,5.153704E-02
102.61339,29.17601,3.568416E-02,6.606272E-02,6.824061E-02,1.320682E-01,2.946610E-02,5.528514E-02
102.61440,29.31091,4.118927E-02,7.873350E-02,8.267485E-02,1.645027E-01,3.203790E-02,6.198016E-02
102.61543,29.44581,5.206085E-02,9.982303E-02,1.104147E-01,2.187579E-01,3.716151E-02,7.442107E-02
102.61646,29.58071,7.290219E-02,1.370137E-01,1.627762E-01,3.144268E-01,4.752189E-02,9.779685E-02
102.61750,29.71561,1.206062E-01,2.174406E-01,2.857796E-01,5.217372E-01,7.480841E-02,1.538001E-01
102.61855,29.85050,2.914235E-01,4.787881E-01,7.069607E-01,1.195343E+00,1.780570E-01,3.492197E-01
102.61961,29.98540,6.174865E-01,9.676498E-01,1.534256E+00,2.446020E+00,3.919679E-01,7.194728E-01
102.62067,30.12030,3.383304E-01,5.583302E-01,8.304190E-01,1.386249E+00,2.102840E-01,4.072251E-01
102.62174,30.25520,1.912798E-01,3.248497E-01,4.578533E-01,8.010618E-01,1.184902E-01,2.347476E-01
102.62281,30.39010,1.932724E-01,3.377687E-01,4.642095E-01,8.311931E-01,1.098272E-01,2.193905E-01
102.62389,30.52500,1.419709E-01,2.497750E-01,3.346871E-01,6.035483E-01,8.450291E-02,1.668671E-01
102.62499,30.65989,1.054417E-01,1.875023E-01,2.402554E-01,4.374045E-01,6.713546E-02,1.312818E-01
102.62608,30.79479,8.434451E-02,1.524124E-01,1.873772E-01,3.445721E-01,5.672173E-02,1.102464E-01
102.62719,30.92969,7.285390E-02,1.315305E-01,1.565936E-01,2.916914E-01,5.070811E-02,9.800091E-02
102.62830,31.06459,6.510097E-02,1.183979E-01,1.375660E-01,2.562722E-01,4.686499E-02,9.036972E-02
102.62942,31.19949,5.860704E-02,1.075231E-01,1.204141E-01,2.261576E-01,4.357564E-02,8.401320E-02
102.63055,31.33438,5.351365E-02,9.888278E-02,1.071329E-01,2.042186E-01,4.095519E-02,7.920377E-02
102.63169,31.46928,4.879146E-02,9.141389E-02,9.529109E-02,1.841998E-01,3.876654E-02,7.529449E-02
102.63283,31.60418,4.455127E-02,8.476800E-02,8.459291E-02,1.664360E-01,3.672015E-02,7.151876E-02
102.63398,31.73908,4.100572E-02,7.919932E-02,7.570765E-02,1.516073E-01,3.491240E-02,6.829478E-02
102.63514,31.87398,3.820856E-02,7.484886E-02,6.821055E-02,1.395683E-01,3.350962E-02,6.593409E-02
102.63631,32.00888,3.601151E-02,7.161691E-02,6.272537E-02,1.309605E-01,3.249517E-02,6.439627E-02
102.76547,28.90622,3.916584E-02,6.546412E-02,7.905870E-02,1.365108E-01,2.933556E-02,5.256987E-02
102.76667,29.04111,3.728566E-02,6.398670E-02,7.284897E-02,1.286179E-01,2.958137E-02,5.367469E-02
102.76789,29.17601,3.781041E-02,6.796619E-02,7.317830E-02,1.365668E-01,3.060665E-02,5.667643E-02
102.76911,29.31091,4.199693E-02,7.878086E-02,8.399879E-02,1.637718E-01,3.290205E-02,6.273371E-02
102.77034,29.44581,5.174429E-02,9.804581E-02,1.090639E-01,2.137533E-01,3.760434E-02,7.423291E-02
102.77158,29.58071,7.030717E-02,1.315068E-01,1.563373E-01,3.006279E-01,4.683346E-02,9.517013E-02
102.77283,29.71561,1.099602E-01,1.996253E-01,2.561621E-01,4.721361E-01,6.879958E-02,1.414518E-01
102.77408,29.85050,2.058943E-01,3.486945E-01,4.934872E-01,8.590583E-01,1.252927E-01,2.511891E-01
102.77535,29.98540,3.932136E-01,6.291646E-01,9.564093E-01,1.590550E+00,2.421930E-01,4.633832E-01
102.77662,30.12030,6.042832E-01,9.459623E-01,1.496900E+00,2.395244E+00,3.822634E-01,7.034159E-01
102.77791,30.25520,3.431033E-01,5.632762E-01,8.413847E-01,1.401779E+00,2.147171E-01,4.122716E-01
102.77920,30.39010,2.043470E-01,3.381117E-01,4.880937E-01,8.310565E-01,1.286199E-01,2.476323E-01
102.78050,30.52500,1.934864E-01,3.318011E-01,4.660233E-01,8.181171E-01,1.121758E-01,2.186373E-01
102.78181,30.65989,1.370225E-01,2.384753E-01,3.213749E-01,5.727400E-01,8.435024E-02,1.636249E-01
102.78312,30.79479,1.079579E-01,1.906280E-01,2.460485E-01,4.430996E-01,6.985941E-02,1.348533E-01
102.78445,30.92969,9.290878E-02,1.656767E-01,2.086554E-01,3.797451E-01,6.205176E-02,1.195876E-01
102.78579,31.06459,8.073863E-02,1.462694E-01,1.763353E-01,3.254316E-01,5.577078E-02,1.076069E-01
102.78713,31.19949,7.087800E-02,1.284533E-01,1.509997E-01,2.820962E-01,5.055091E-02,9.740686E-02
102.78848,31.33438,6.336435E-02,1.167582E-01,1.319936E-01,2.495746E-01,4.664937E-02,9.029274E-02
102.78985,31.46928,5.684188E-02,1.063396E-01,1.149886E-01,2.209034E-01,4.325691E-02,8.398135E-02
102.79122,31.60418,5.119059E-02,9.661632E-02,1.005612E-01,1.961617E-01,4.043258E-02,7.872891E-02
102.79260,31.73908,4.637460E-02,8.896656E-02,8.828408E-02,1.755693E-01,3.823896E-02,7.479438E-02
102.79399,31.87398,4.283203E-02,8.361576E-02,7.927186E-02,1.610316E-01,3.651240E-02,7.190458E-02
102.79539,32.00888,4.038675E-02,8.016694E-02,7.295118E-02,1.513235E-01,3.528151E-02,7.011259E-02
102.91956,28.90622,4.556685E-02,7.583953E-02,9.687892E-02,1.649205E-01,3.124751E-02,5.573913E-02
102.92097,29.04111,4.142925E-02,6.995052E-02,8.403389E-02,1.462560E-01,3.099161E-02,5.567828E-02
102.92239,29.17601,4.004353E-02,7.023756E-02,7.892013E-02,1.431888E-01,3.157997E-02,5.767541E-02
102.92381,29.31091,4.219349E-02,7.750531E-02,8.388360E-02,1.600897E-01,3.327136E-02,6.231661E-02
102.92525,29.44581,4.926715E-02,9.220039E-02,1.025975E-01,1.989763E-01,3.683063E-02,7.121880E-02
102.92670,29.58071,6.196190E-02,1.158750E-01,1.351739E-01,2.592218E-01,4.314135E-02,8.578729E-02
102.92815,29.71561,8.303610E-02,1.526463E-01,1.884028E-01,3.525220E-01,5.461403E-02,1.101438E-01
102.92962,29.85050,1.122142E-01,2.016962E-01,2.614275E-01,4.759042E-01,7.141613E-02,1.442310E-01
102.93109,29.98540,1.886148E-01,3.211305E-01,4.519473E-01,7.922068E-01,1.171079E-01,2.321292E-01
102.93258,30.12030,3.859227E-01,6.184301E-01,9.399345E-01,1.564501E+00,2.400772E-01,4.562438E-01
102.93408,30.25520,6.124954E-01,9.571615E-01,1.521300E+00,2.421392E+00,3.921288E-01,7.141296E-01
102.93558,30.39010,2.876563E-01,4.586414E-01,6.970278E-01,1.146265E+00,1.844432E-01,3.453320E-01
102.93710,30.52500,2.293376E-01,3.822533E-01,5.587391E-01,9.339349E-01,1.399995E-01,2.657149E-01
102.93863,30.65989,1.960388E-01,3.322085E-01,4.716838E-01,8.177706E-01,1.154647E-01,2.217739E-01
102.94016,30.79479,1.522891E-01,2.633656E-01,3.599004E-01,6.316042E-01,9.385152E-02,1.802824E-01
102.94171,30.92969,1.221569E-01,2.159543E-01,2.844216E-01,5.074014E-01,7.854085E-02,1.515597E-01
102.94327,31.06459,1.020566E-01,1.816321E-01,2.295022E-01,4.193799E-01,6.739997E-02,1.300533E-01
102.94484,31.19949,8.775444E-02,1.595490E-01,1.945300E-01,3.608879E-01,5.985270E-02,1.160659E-01
102.94642,31.33438,7.701609E-02,1.423855E-01,1.657510E-01,3.140014E-01,5.417785E-02,1.055869E-01
102.94801,31.46928,6.679548E-02,1.239008E-01,1.404259E-01,2.678076E-01,4.886345E-02,9.506028E-02
102.94961,31.60418,5.876063E-02,1.104330E-01,1.193810E-01,2.308483E-01,4.473409E-02,8.712272E-02
102.95122,31.73908,5.283970E-02,1.006822E-01,1.039750E-01,2.050887E-01,4.173306E-02,8.169630E-02
102.95284,31.87398,4.825209E-02,9.373727E-02,9.208066E-02,1.860162E-01,3.966813E-02,7.825930E-02
102.95448,32.00888,4.539869E-02,8.970055E-02,8.475482E-02,1.746706E-01,3.831067E-02,7.623465E-02
103.07366,28.90622,5.414891E-02,8.921723E-02,1.194213E-01,2.048550E-01,3.352574E-02,5.981018E-02
103.07527,29.04111,4.695523E-02,7.839544E-02,9.950126E-02,1.702092E-01,3.253005E-02,5.803189E-02
103.07689,29.17601,4.322621E-02,7.444786E-02,8.771668E-02,1.554178E-01,3.246778E-02,5.854313E-02
103.07852,29.31091,4.296429E-02,7.727441E-02,8.570787E-02,1.603761E-01,3.346585E-02,6.157553E-02
103.08016,29.44581,4.685269E-02,8.669116E-02,9.565955E-02,1.844737E-01,3.577402E-02,6.758501E-02
103.08181,29.58071,5.477196E-02,1.021367E-01,1.155906E-01,2.220262E-01,3.973851E-02,7.714026E-02
103.08347,29.71561,6.579310E-02,1.211243E-01,1.445644E-01,2.722817E-01,4.559853E-02,8.987188E-02
103.08515,29.85050,8.571811E-02,1.551284E-01,1.946712E-01,3.577257E-01,5.692512E-02,1.129315E-01
103.08684,29.98540,1.205401E-01,2.116136E-01,2.835212E-01,5.015910E-01,7.799616E-02,1.536667E-01
103.08854,30.12030,2.314216E-01,3.828336E-01,5.645545E-01,9.392432E-01,1.485180E-01,2.844962E-01
103.09025,30.25520,7.764562E-01,1.163245E+00,1.908941E+00,2.991328E+00,5.074731E-01,8.876858E-01
103.09197,30.39010,5.080206E-01,7.875507E-01,1.253617E+00,1.980727E+00,3.323370E-01,5.989950E-01
103.09370,30.52500,2.829823E-01,4.455483E-01,6.846120E-01,1.113813E+00,1.851277E-01,3.404169E-01
103.09545,30.65989,2.300822E-01,3.763166E-01,5.604195E-01,9.202279E-01,1.459223E-01,2.717970E-01
103.09720,30.79479,2.204709E-01,3.797566E-01,5.349948E-01,9.268542E-01,1.308392E-01,2.529581E-01
103.09897,30.92969,1.720715E-01,3.048999E-01,4.130104E-01,7.399882E-01,1.047054E-01,2.050314E-01
103.10075,31.06459,1.352589E-01,2.416335E-01,3.156868E-01,5.763552E-01,8.496960E-02,1.663085E-01
103.10255,31.19949,1.140470E-01,2.085830E-01,2.616538E-01,4.855781E-01,7.405573E-02,1.458134E-01
103.10435,31.33438,9.517431E-02,1.752738E-01,2.130209E-01,4.029368E-01,6.376592E-02,1.253812E-01
103.10617,31.46928,7.993533E-02,1.485325E-01,1.733167E-01,3.295595E-01,5.596010E-02,1.095633E-01
103.10800,31.60418,6.852468E-02,1.277612E-01,1.446408E-01,2.777146E-01,5.012894E-02,9.801406E-02
103.10984,31.73908,6.012797E-02,1.140497E-01,1.223908E-01,2.395215E-01,4.586906E-02,8.993328E-02
103.11169,31.87398,5.460461E-02,1.053266E-01,1.077737E-01,2.152150E-01,4.308500E-02,8.507653E-02
103.11356,32.00888,5.161739E-02,1.013354E-01,9.984098E-02,2.039034E-01,4.161248E-02,8.323204E-02
103.22776,28.90622,6.398179E-02,1.075443E-01,1.472822E-01,2.537087E-01,3.628823E-02,6.520785E-02
103.22956,29.04111,5.388404E-02,9.042890E-02,1.175312E-01,2.058884E-01,3.433609E-02,6.114462E-02
103.23139,29.17601,4.759490E-02,8.160614E-02,9.991948E-02,1.777987E-01,3.348789E-02,5.986338E-02
103.23322,29.31091,4.485521E-02,8.036952E-02,9.079671E-02,1.711477E-01,3.372741E-02,6.117291E-02
103.23507,29.44581,4.588705E-02,8.540875E-02,9.262706E-02,1.826368E-01,3.500922E-02,6.486790E-02
103.23693,29.58071,5.037150E-02,9.404463E-02,1.043597E-01,2.040963E-01,3.749479E-02,7.105128E-02
103.23880,29.71561,5.839431E-02,1.084454E-01,1.245768E-01,2.381019E-01,4.172726E-02,8.078332E-02
103.24068,29.85050,7.298265E-02,1.325090E-01,1.604984E-01,3.001944E-01,4.971167E-02,9.746844E-02
103.24258,29.98540,1.018908E-01,1.793911E-01,2.326369E-01,4.208576E-01,6.658732E-02,1.307442E-01
103.24449,30.12030,1.593252E-01,2.704050E-01,3.798478E-01,6.508225E-01,1.033893E-01,1.996007E-01
103.24642,30.25520,3.228824E-01,5.142111E-01,7.960514E-01,1.280251E+00,2.106040E-01,3.909656E-01
103.24835,30.39010,8.742418E-01,1.301697E+00,2.185959E+00,3.000000E+00,5.841292E-01,1.004947E+00
103.25030,30.52500,5.585929E-01,8.363967E-01,1.373605E+00,2.143895E+00,3.730466E-01,6.543016E-01
103.25227,30.65989,3.208661E-01,5.211902E-01,7.884367E-01,1.289643E+00,2.113487E-01,3.990057E-01
103.25424,30.79479,2.335478E-01,3.916809E-01,5.667161E-01,9.533548E-01,1.531631E-01,2.948838E-01
103.25623,30.92969,2.110676E-01,3.634587E-01,5.053753E-01,8.831794E-01,1.287820E-01,2.514762E-01
103.25824,31.06459,1.941757E-01,3.466514E-01,4.646036E-01,8.449385E-01,1.152579E-01,2.308046E-01
103.26025,31.19949,1.584206E-01,2.932009E-01,3.765767E-01,7.042031E-01,9.602036E-02,1.945646E-01
103.26228,31.33438,1.220754E-01,2.256522E-01,2.838347E-01,5.335141E-01,7.806776E-02,1.561685E-01
103.26433,31.46928,9.872874E-02,1.826994E-01,2.214617E-01,4.210608E-01,6.579000E-02,1.307499E-01
103.26639,31.60418,8.131251E-02,1.517235E-01,1.769709E-01,3.385035E-01,5.679200E-02,1.118832E-01
103.26846,31.73908,6.989376E-02,1.313573E-01,1.476178E-01,2.867537E-01,5.097710E-02,1.003101E-01
103.27054,31.87398,6.244173E-02,1.199697E-01,1.278077E-01,2.540823E-01,4.732416E-02,9.391970E-02
103.27264,32.00888,5.882279E-02,1.146369E-01,1.180931E-01,2.382679E-01,4.546008E-02,9.124306E-02
103.38185,28.90622,7.512460E-02,1.254821E-01,1.758202E-01,3.038918E-01,3.927363E-02,7.159838E-02
103.38386,29.04111,6.130667E-02,1.046706E-01,1.387416E-01,2.448336E-01,3.637044E-02,6.488573E-02
103.38589,29.17601,5.291776E-02,9.185652E-02,1.138512E-01,2.084534E-01,3.469761E-02,6.178570E-02
103.38792,29.31091,4.780556E-02,8.623816E-02,9.908288E-02,1.902512E-01,3.415875E-02,6.133071E-02
103.38998,29.44581,4.622539E-02,8.661761E-02,9.346579E-02,1.888177E-01,3.459141E-02,6.309497E-02
103.39204,29.58071,4.850508E-02,9.194145E-02,9.917058E-02,2.006896E-01,3.621554E-02,6.744485E-02
103.39412,29.71561,5.480386E-02,1.034569E-01,1.149121E-01,2.263210E-01,3.960903E-02,7.565601E-02
103.39622,29.85050,6.609035E-02,1.220071E-01,1.444194E-01,2.747260E-01,4.583173E-02,8.891293E-02
103.39833,29.98540,8.388539E-02,1.515778E-01,1.887967E-01,3.472902E-01,5.632594E-02,1.100399E-01
103.40045,30.12030,1.170982E-01,2.045867E-01,2.730758E-01,4.805230E-01,7.705092E-02,1.495751E-01
103.40259,30.25520,1.821308E-01,3.024184E-01,4.359212E-01,7.357488E-01,1.188428E-01,2.255460E-01
103.40474,30.39010,3.203978E-01,5.033576E-01,7.908573E-01,1.253891E+00,2.126140E-01,3.887298E-01
103.40690,30.52500,5.317031E-01,8.419783E-01,1.299510E+00,2.138160E+00,3.442384E-01,6.389449E-01
103.40909,30.65989,6.599121E-01,1.038757E+00,1.629451E+00,2.608877E+00,4.313381E-01,7.944318E-01
103.41128,30.79479,4.254440E-01,6.976169E-01,1.040042E+00,1.740001E+00,2.745140E-01,5.310588E-01
103.41349,30.92969,2.883025E-01,4.719206E-01,6.962067E-01,1.171927E+00,1.845796E-01,3.560550E-01
103.41572,31.06459,2.297005E-01,3.918081E-01,5.577161E-01,9.530925E-01,1.485644E-01,2.928188E-01
103.41796,31.19949,1.780516E-01,3.162553E-01,4.239374E-01,7.652565E-01,1.121947E-01,2.247320E-01
103.42022,31.33438,1.709053E-01,3.229050E-01,4.093874E-01,7.876523E-01,1.028162E-01,2.143583E-01
103.42249,31.46928,1.271763E-01,2.358413E-01,2.963141E-01,5.622011E-01,8.070615E-02,1.635425E-01
