#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.13.0-git5456bd25a7', start_date='2021-09-29T15:15:31', checksum=1879627532, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070015,poe-0.0098041,poe-0.0137286,poe-0.0192240,poe-0.0269192,poe-0.0376948,poe-0.0527836,poe-0.0739125,poe-0.1034991,poe-0.1449289,poe-0.2029427,poe-0.2841789,poe-0.3979333,poe-0.5572227,poe-0.7802743,poe-1.0926116,poe-1.5299748,poe-2.1424109,poe-3.0000000
100.99339,28.47787,0.00000,4.465738E-03,2.638564E-03,1.494689E-03,8.113644E-04,4.230190E-04,2.137697E-04,1.069435E-04,5.431568E-05,2.838322E-05,1.510955E-05,8.002399E-06,4.074701E-06,1.917241E-06,7.930908E-07,2.723244E-07,7.246965E-08,1.292106E-08,1.215048E-09,0.000000E+00,0.000000E+00
100.99359,28.61277,0.00000,5.558640E-03,3.311778E-03,1.888215E-03,1.030653E-03,5.392024E-04,2.723198E-04,1.353749E-04,6.813528E-05,3.549902E-05,1.919574E-05,1.066349E-05,6.002963E-06,3.362206E-06,1.808906E-06,8.854265E-07,3.717576E-07,1.270487E-07,3.216624E-08,5.705546E-09,9.869949E-11
100.99379,28.74767,0.00000,6.822131E-03,4.101224E-03,2.355271E-03,1.293904E-03,6.797858E-04,3.435531E-04,1.699619E-04,8.471777E-05,4.380548E-05,2.379432E-05,1.354667E-05,8.060309E-06,4.987292E-06,3.131205E-06,1.874439E-06,9.842985E-07,4.210456E-07,1.388390E-07,3.221608E-08,3.931701E-09
100.99399,28.88256,0.00000,8.225796E-03,4.991772E-03,2.889506E-03,1.597052E-03,8.435365E-04,4.271916E-04,2.106792E-04,1.041799E-04,5.336640E-05,2.888205E-05,1.652523E-05,9.905893E-06,6.051956E-06,3.572138E-06,1.899407E-06,8.558653E-07,3.110991E-07,8.648508E-08,1.569978E-08,1.890743E-09
100.99419,29.01746,0.00000,9.745141E-03,5.961461E-03,3.473660E-03,1.930262E-03,1.024066E-03,5.201480E-04,2.560853E-04,1.258263E-04,6.378161E-05,3.407699E-05,1.905859E-05,1.085502E-05,6.041764E-06,3.152412E-06,1.494646E-06,6.282561E-07,2.257533E-07,6.669055E-08,1.489984E-08,2.182574E-09
100.99439,29.15236,0.00000,1.130391E-02,6.964450E-03,4.080966E-03,2.277265E-03,1.212141E-03,6.165053E-04,3.030766E-04,1.479795E-04,7.411514E-05,3.875417E-05,2.074959E-05,1.086383E-05,5.295476E-06,2.332730E-06,9.196193E-07,3.203883E-07,9.454369E-08,2.301848E-08,3.876221E-09,0.000000E+00
100.99460,29.28726,0.00000,1.281349E-02,7.929644E-03,4.663114E-03,2.608019E-03,1.389866E-03,7.069689E-04,3.467385E-04,1.682327E-04,8.315501E-05,4.232474E-05,2.155304E-05,1.036668E-05,4.436019E-06,1.605243E-06,4.676708E-07,1.011585E-07,1.522993E-08,7.907430E-10,0.000000E+00,0.000000E+00
100.99480,29.42216,0.00000,1.421001E-02,8.809801E-03,5.187424E-03,2.901979E-03,1.545127E-03,7.841053E-04,3.828744E-04,1.843611E-04,8.981578E-05,4.446422E-05,2.166909E-05,9.847367E-06,3.986380E-06,1.393026E-06,4.108556E-07,1.003858E-07,1.969735E-08,2.878383E-09,0.000000E+00,0.000000E+00
100.99501,29.55705,0.00000,1.544186E-02,9.555044E-03,5.614521E-03,3.133040E-03,1.662746E-03,8.402895E-04,4.079709E-04,1.948876E-04,9.360534E-05,4.522681E-05,2.139661E-05,9.592063E-06,4.080920E-06,1.724426E-06,7.671809E-07,3.543036E-07,1.505698E-07,5.195981E-08,1.336781E-08,2.069741E-09
100.99522,29.69195,0.00000,1.641349E-02,1.012066E-02,5.922388E-03,3.291346E-03,1.738807E-03,8.739934E-04,4.218554E-04,1.999667E-04,9.484756E-05,4.504880E-05,2.105818E-05,9.602270E-06,4.356329E-06,2.007388E-06,9.141385E-07,3.792130E-07,1.289688E-07,3.250239E-08,5.438009E-09,0.000000E+00
100.99542,29.82685,0.00000,1.715519E-02,1.052807E-02,6.130525E-03,3.390063E-03,1.781602E-03,8.897959E-04,4.268312E-04,2.008427E-04,9.430232E-05,4.434097E-05,2.066368E-05,9.515559E-06,4.322273E-06,1.897065E-06,7.647531E-07,2.628140E-07,7.051843E-08,1.276473E-08,1.177151E-09,0.000000E+00
100.99564,29.96175,0.00000,1.766397E-02,1.077255E-02,6.236398E-03,3.432651E-03,1.794641E-03,8.916071E-04,4.256062E-04,1.991008E-04,9.281216E-05,4.335936E-05,2.007317E-05,9.088324E-06,3.913249E-06,1.549259E-06,5.403003E-07,1.545071E-07,3.294776E-08,4.909117E-09,2.378919E-11,0.000000E+00
100.99585,30.09665,0.00000,1.794302E-02,1.087740E-02,6.264573E-03,3.433509E-03,1.787744E-03,8.846573E-04,4.209295E-04,1.961117E-04,9.092502E-05,4.215193E-05,1.918200E-05,8.310153E-06,3.267825E-06,1.120808E-06,3.208053E-07,7.035045E-08,1.096978E-08,1.304599E-09,0.000000E+00,0.000000E+00
100.99606,30.23154,0.00000,1.794293E-02,1.082221E-02,6.208688E-03,3.392112E-03,1.761477E-03,8.703686E-04,4.136573E-04,1.923441E-04,8.877415E-05,4.065273E-05,1.795955E-05,7.306459E-06,2.574208E-06,7.437695E-07,1.607599E-07,2.144073E-08,9.953086E-10,0.000000E+00,0.000000E+00,0.000000E+00
100.99628,30.36644,0.00000,1.774814E-02,1.065700E-02,6.095057E-03,3.321754E-03,1.722304E-03,8.507424E-04,4.044248E-04,1.878299E-04,8.619832E-05,3.875586E-05,1.645079E-05,6.229122E-06,1.969126E-06,4.861341E-07,8.056201E-08,6.153662E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
100.99649,30.50134,0.00000,1.739161E-02,1.040016E-02,5.929743E-03,3.224907E-03,1.670696E-03,8.258641E-04,3.930032E-04,1.823405E-04,8.296302E-05,3.641128E-05,1.473726E-05,5.171590E-06,1.466549E-06,3.071394E-07,3.735406E-08,1.300110E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
